cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Clefairy,Clefairy,078/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.11
Clefable,Clefable,079/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.07
Clefable,Clefable,079/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Abra,Abra,080/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.24
Abra,Abra,080/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.16
Kadabra,Kadabra,081/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.2
Kadabra,Kadabra,081/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.22
Alakazam,Alakazam,082/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Holofoil,0.3
Alakazam,Alakazam,082/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Reverse Holofoil,0.32
Girafarig,Girafarig,083/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.26
Girafarig,Girafarig,083/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.16
Farigiraf,Farigiraf,084/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.11
Farigiraf,Farigiraf,084/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.22
Chimecho - 085/167,Chimecho,085/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.16
Chimecho - 085/167,Chimecho,085/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.13
Flabebe,Flabebe,086/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Flabebe,Flabebe,086/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.16
Floette,Floette,087/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.16
Floette,Floette,087/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.05
Florges,Florges,088/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Normal,0.1
Florges,Florges,088/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Reverse Holofoil,0.28
Swirlix,Swirlix,089/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.1
Swirlix,Swirlix,089/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.14
Slurpuff,Slurpuff,090/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.21
Slurpuff,Slurpuff,090/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.09
Sandygast,Sandygast,091/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.15
Sandygast,Sandygast,091/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.17
Palossand,Palossand,092/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.12
Palossand,Palossand,092/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.07
Enamorus - 093/167,Enamorus,093/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.16
Enamorus - 093/167,Enamorus,093/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.24
Scream Tail ex - 094/167,Scream Tail,094/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,0.61
Munkidori,Munkidori,095/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,1.11
Munkidori,Munkidori,095/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.35
Fezandipiti,Fezandipiti,096/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.2
Fezandipiti,Fezandipiti,096/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.09
Sandshrew,Sandshrew,097/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.1
Sandshrew,Sandshrew,097/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.17
Sandslash,Sandslash,098/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.06
Sandslash,Sandslash,098/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.21
Hisuian Growlithe - 099/167,Hisuian Growlithe,099/167,Twilight Masquerade,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.2
