cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Sprigatito - 013/193,Sprigatito,013/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.17
Floragato - 014/193,Floragato,014/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.17
Floragato - 014/193,Floragato,014/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.24
Meowscarada ex - 015/193,Meowscarada,015/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 2,Double Rare,Holofoil,0.94
Tarountula - 016/193,Tarountula,016/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.11
Tarountula - 016/193,Tarountula,016/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.16
Tarountula - 017/193,Tarountula,017/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Tarountula - 017/193,Tarountula,017/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.09
Spidops,Spidops,018/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.1
Spidops,Spidops,018/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.14
Nymble - 019/193,Nymble,019/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.18
Nymble - 019/193,Nymble,019/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.07
Nymble - 020/193,Nymble,020/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.05
Nymble - 020/193,Nymble,020/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Lokix,Lokix,021/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.14
Lokix,Lokix,021/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.14
Bramblin - 022/193,Bramblin,022/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.16
Bramblin - 022/193,Bramblin,022/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.09
Bramblin - 023/193,Bramblin,023/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.15
Bramblin - 023/193,Bramblin,023/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.14
Brambleghast,Brambleghast,024/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.14
Brambleghast,Brambleghast,024/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.08
Rellor - 025/193,Rellor,025/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.07
Rellor - 025/193,Rellor,025/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Rellor - 026/193,Rellor,026/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.08
Rellor - 026/193,Rellor,026/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.22
Wo-Chien ex - 027/193,Wo-Chien,027/193,Paldea Evolved,Scarlet & Violet,Pokemon,Grass,Basic,Double Rare,Holofoil,0.9
Paldean Tauros - 028/193,Paldean Tauros,028/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.22
Paldean Tauros - 028/193,Paldean Tauros,028/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Normal,0.13
Fletchinder - 029/193,Fletchinder,029/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.08
Fletchinder - 029/193,Fletchinder,029/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.15
Talonflame,Talonflame,030/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 2,Uncommon,Reverse Holofoil,0.16
Talonflame,Talonflame,030/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 2,Uncommon,Normal,0.07
Pyroar - 032/193,Pyroar,032/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.08
Pyroar - 032/193,Pyroar,032/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.14
Oricorio,Oricorio,033/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.16
Oricorio,Oricorio,033/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.14
Fuecoco - 034/193,Fuecoco,034/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.12
Fuecoco - 034/193,Fuecoco,034/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.18
Fuecoco - 035/193,Fuecoco,035/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Fuecoco - 035/193,Fuecoco,035/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.1
Crocalor - 036/193,Crocalor,036/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.12
Crocalor - 036/193,Crocalor,036/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.18
Skeledirge ex - 037/193,Skeledirge,037/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Stage 2,Double Rare,Holofoil,1.03
Charcadet - 038/193,Charcadet,038/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Charcadet - 038/193,Charcadet,038/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.1
Charcadet - 039/193,Charcadet,039/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.2
Charcadet - 039/193,Charcadet,039/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.11
Chi-Yu ex - 040/193,Chi-Yu,040/193,Paldea Evolved,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.9
Paldean Tauros - 041/193,Paldean Tauros,041/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.13
Paldean Tauros - 041/193,Paldean Tauros,041/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.17
Magikarp - 042/193,Magikarp,042/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.12
Magikarp - 042/193,Magikarp,042/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.26
Gyarados,Gyarados,043/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.34
Gyarados,Gyarados,043/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.34
Marill - 044/193,Marill,044/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.07
Marill - 044/193,Marill,044/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Azumarill,Azumarill,045/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.16
Azumarill,Azumarill,045/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.1
Delibird,Delibird,046/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Delibird,Delibird,046/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.13
Luvdisc,Luvdisc,047/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Luvdisc,Luvdisc,047/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Eiscue - 048/193,Eiscue,048/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.09
Eiscue - 048/193,Eiscue,048/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.15
Quaxly - 049/193,Quaxly,049/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Quaxly - 049/193,Quaxly,049/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.21
Quaxly - 050/193,Quaxly,050/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.14
Quaxly - 050/193,Quaxly,050/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.11
Quaxwell - 051/193,Quaxwell,051/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.19
Quaxwell - 051/193,Quaxwell,051/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.08
Quaquaval ex - 052/193,Quaquaval,052/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 2,Double Rare,Holofoil,0.69
Cetoddle - 053/193,Cetoddle,053/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Cetoddle - 053/193,Cetoddle,053/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Cetoddle - 054/193,Cetoddle,054/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Cetoddle - 054/193,Cetoddle,054/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Cetitan - 055/193,Cetitan,055/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.14
Cetitan - 055/193,Cetitan,055/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.09
Veluza - 056/193,Veluza,056/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Rare,Reverse Holofoil,0.21
Veluza - 056/193,Veluza,056/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Rare,Holofoil,0.15
Frigibax - 057/193,Frigibax,057/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.13
Frigibax - 057/193,Frigibax,057/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Frigibax - 058/193,Frigibax,058/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.13
Frigibax - 058/193,Frigibax,058/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Arctibax - 059/193,Arctibax,059/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.14
Arctibax - 059/193,Arctibax,059/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.21
Baxcalibur - 060/193,Baxcalibur,060/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Holofoil,0.21
Baxcalibur - 060/193,Baxcalibur,060/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Reverse Holofoil,0.27
Chien-Pao ex - 061/193,Chien-Pao,061/193,Paldea Evolved,Scarlet & Violet,Pokemon,Water,Basic,Double Rare,Holofoil,0.99
Pikachu,Pikachu,062/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.29
Pikachu,Pikachu,062/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.28
Pikachu ex,Pikachu,063/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,3.92
Raichu - 064/193,Raichu,064/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.16
Raichu - 064/193,Raichu,064/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.32
Magnemite,Magnemite,065/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.15
Magnemite,Magnemite,065/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.11
Voltorb,Voltorb,066/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.12
Voltorb,Voltorb,066/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.08
Electrode,Electrode,067/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.05
Electrode,Electrode,067/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.21
Shinx - 068/193,Shinx,068/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.16
Shinx - 068/193,Shinx,068/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.26
Shinx - 069/193,Shinx,069/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.22
Shinx - 069/193,Shinx,069/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.14
Luxio,Luxio,070/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.15
Luxio,Luxio,070/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.23
Luxray,Luxray,071/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 2,Rare,Holofoil,0.27
Luxray,Luxray,071/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 2,Rare,Reverse Holofoil,0.19
Pincurchin - 072/193,Pincurchin,072/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.2
Pincurchin - 072/193,Pincurchin,072/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.16
Pincurchin - 073/193,Pincurchin,073/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Reverse Holofoil,0.22
Pincurchin - 073/193,Pincurchin,073/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Normal,0.11
Pawmi,Pawmi,074/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Pawmi,Pawmi,074/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.08
Pawmo,Pawmo,075/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.1
Pawmo,Pawmo,075/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.17
Pawmot,Pawmot,076/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 2,Rare,Holofoil,0.17
Pawmot,Pawmot,076/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 2,Rare,Reverse Holofoil,0.21
Tadbulb - 077/193,Tadbulb,077/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.08
Tadbulb - 077/193,Tadbulb,077/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.15
Tadbulb - 078/193,Tadbulb,078/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.15
Tadbulb - 078/193,Tadbulb,078/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.1
Bellibolt ex - 079/193,Bellibolt,079/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.74
Wattrel - 080/193,Wattrel,080/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.21
Wattrel - 080/193,Wattrel,080/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.21
Wattrel - 081/193,Wattrel,081/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.17
Wattrel - 081/193,Wattrel,081/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.09
Kilowattrel,Kilowattrel,082/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.06
Kilowattrel,Kilowattrel,082/193,Paldea Evolved,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.16
Jigglypuff,Jigglypuff,083/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.22
Jigglypuff,Jigglypuff,083/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.17
Wigglytuff,Wigglytuff,084/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.22
Wigglytuff,Wigglytuff,084/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.25
Slowpoke,Slowpoke,085/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.24
Slowpoke,Slowpoke,085/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.18
Slowking ex - 086/193,Slowking,086/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,0.93
Misdreavus,Misdreavus,087/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.18
Misdreavus,Misdreavus,087/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.15
Mismagius - 088/193,Mismagius,088/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.09
Mismagius - 088/193,Mismagius,088/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Spiritomb,Spiritomb,089/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.11
Spiritomb,Spiritomb,089/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.18
Gothita,Gothita,090/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.17
Gothita,Gothita,090/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.17
Gothorita - 091/193,Gothorita,091/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.15
Gothorita - 091/193,Gothorita,091/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.11
Gothitelle,Gothitelle,092/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Normal,0.1
Gothitelle,Gothitelle,092/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Reverse Holofoil,0.18
Dedenne ex - 093/193,Dedenne,093/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,1.26
Oranguru,Oranguru,094/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.07
Oranguru,Oranguru,094/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.15
Sandygast - 095/193,Sandygast,095/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.04
Sandygast - 095/193,Sandygast,095/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.11
Palossand,Palossand,096/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Palossand,Palossand,096/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.09
Mimikyu,Mimikyu,097/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.34
Mimikyu,Mimikyu,097/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.27
Ceruledge,Ceruledge,098/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.21
Ceruledge,Ceruledge,098/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.25
Rabsca - 099/193,Rabsca,099/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.21
Rabsca - 099/193,Rabsca,099/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.15
Tinkatink - 100/193,Tinkatink,100/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.25
Tinkatink - 100/193,Tinkatink,100/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.18
Tinkatink - 101/193,Tinkatink,101/193,Paldea Evolved,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.18
