cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Shiftry,Shiftry,015/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.17
Shiftry,Shiftry,015/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Stage 2,Uncommon,Normal,0.06
Nincada,Nincada,016/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Basic,Common,Normal,0.05
Nincada,Nincada,016/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Ninjask - 017/132,Ninjask,017/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.13
Ninjask - 017/132,Ninjask,017/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Stage 1,Uncommon,Normal,0.02
Dhelmise,Dhelmise,018/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Basic,Common,Normal,0.04
Dhelmise,Dhelmise,018/132,Mega Evolution,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Vulpix - 019/132,Vulpix,019/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Normal,0.08
Vulpix - 019/132,Vulpix,019/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.26
Ninetales,Ninetales,020/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Normal,0.12
Ninetales,Ninetales,020/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.24
Numel,Numel,021/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Numel,Numel,021/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Normal,0.06
Mega Camerupt ex - 022/132,Mega Camerupt,022/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Double Rare,Holofoil,0.55
Litleo - 023/132,Litleo,023/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Litleo - 023/132,Litleo,023/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Normal,0.07
Pyroar,Pyroar,024/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Normal,0.06
Pyroar,Pyroar,024/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.17
Volcanion,Volcanion,025/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Uncommon,Normal,0.1
Volcanion,Volcanion,025/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.21
Scorbunny,Scorbunny,026/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Scorbunny,Scorbunny,026/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Normal,0.08
Raboot,Raboot,027/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Common,Normal,0.13
Raboot,Raboot,027/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.18
Cinderace,Cinderace,028/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 2,Rare,Holofoil,0.14
Cinderace,Cinderace,028/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 2,Rare,Reverse Holofoil,0.21
Sizzlipede,Sizzlipede,029/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.17
Sizzlipede,Sizzlipede,029/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Common,Normal,0.05
Centiskorch,Centiskorch,030/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Normal,0.04
Centiskorch,Centiskorch,030/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.13
Chi-Yu,Chi-Yu,031/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Uncommon,Normal,0.07
Chi-Yu,Chi-Yu,031/132,Mega Evolution,Mega Evolution,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.11
Mantine,Mantine,032/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.2
Mantine,Mantine,032/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.08
Corphish,Corphish,033/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.04
Corphish,Corphish,033/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.1
Kyogre,Kyogre,034/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Rare,Holofoil,0.19
Kyogre,Kyogre,034/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Rare,Reverse Holofoil,0.22
Snover - 035/132,Snover,035/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.09
Snover - 035/132,Snover,035/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.18
Mega Abomasnow ex - 036/132,Mega Abomasnow,036/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Double Rare,Holofoil,0.54
Clauncher,Clauncher,037/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.06
Clauncher,Clauncher,037/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Clawitzer - 038/132,Clawitzer,038/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Rare,Holofoil,0.09
Clawitzer - 038/132,Clawitzer,038/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.2
Sobble,Sobble,039/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.06
Sobble,Sobble,039/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.13
Drizzile,Drizzile,040/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Common,Normal,0.06
Drizzile,Drizzile,040/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.22
Inteleon - 041/132,Inteleon,041/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 2,Uncommon,Normal,0.11
Inteleon - 041/132,Inteleon,041/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.16
Snom,Snom,042/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.11
Snom,Snom,042/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Frosmoth,Frosmoth,043/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Normal,0.09
Frosmoth,Frosmoth,043/132,Mega Evolution,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.18
Eiscue,Eiscue,044/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Normal,0.11
Eiscue,Eiscue,044/132,Mega Evolution,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.14
Magnemite,Magnemite,045/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.16
Magnemite,Magnemite,045/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Normal,0.11
Magneton,Magneton,046/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.19
Magneton,Magneton,046/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 1,Common,Normal,0.09
Magnezone,Magnezone,047/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 2,Uncommon,Reverse Holofoil,0.13
Magnezone,Magnezone,047/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 2,Uncommon,Normal,0.04
Raikou,Raikou,048/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Rare,Holofoil,0.17
Raikou,Raikou,048/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.21
Electrike,Electrike,049/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Normal,0.09
Electrike,Electrike,049/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Mega Manectric ex - 050/132,Mega Manectric,050/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.62
Pachirisu,Pachirisu,051/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Pachirisu,Pachirisu,051/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Normal,0.09
Helioptile - 052/132,Helioptile,052/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Normal,0.09
Helioptile - 052/132,Helioptile,052/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Heliolisk,Heliolisk,053/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.14
Heliolisk,Heliolisk,053/132,Mega Evolution,Mega Evolution,Pokemon,Lightning,Stage 1,Common,Normal,0.07
Abra,Abra,054/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.16
Abra,Abra,054/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.26
Kadabra,Kadabra,055/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.17
Kadabra,Kadabra,055/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.28
Alakazam,Alakazam,056/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 2,Rare,Holofoil,0.2
Alakazam,Alakazam,056/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 2,Rare,Reverse Holofoil,0.32
Jynx,Jynx,057/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Jynx,Jynx,057/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.06
Ralts,Ralts,058/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.2
Ralts,Ralts,058/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.24
Kirlia,Kirlia,059/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Common,Normal,0.25
Kirlia,Kirlia,059/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.29
Mega Gardevoir ex - 060/132,Mega Gardevoir,060/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 2,Double Rare,Holofoil,0.59
Shedinja - 061/132,Shedinja,061/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.23
Shedinja - 061/132,Shedinja,061/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.07
Spoink,Spoink,062/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.17
Spoink,Spoink,062/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.06
Grumpig,Grumpig,063/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.12
Grumpig,Grumpig,063/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.05
Xerneas,Xerneas,064/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Rare,Holofoil,0.11
Xerneas,Xerneas,064/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.16
Greavard,Greavard,065/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.08
Greavard,Greavard,065/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.17
Houndstone - 066/132,Houndstone,066/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.14
Houndstone - 066/132,Houndstone,066/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.07
Gimmighoul,Gimmighoul,067/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Normal,0.04
Gimmighoul,Gimmighoul,067/132,Mega Evolution,Mega Evolution,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.11
Sandshrew,Sandshrew,068/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.13
Sandshrew,Sandshrew,068/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.22
Sandslash,Sandslash,069/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Normal,0.06
Sandslash,Sandslash,069/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.29
Onix,Onix,070/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.19
Onix,Onix,070/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.07
Tyrogue,Tyrogue,071/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.1
Tyrogue,Tyrogue,071/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.2
Makuhita,Makuhita,072/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.24
Makuhita,Makuhita,072/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.22
Hariyama,Hariyama,073/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Rare,Holofoil,0.26
Hariyama,Hariyama,073/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Rare,Reverse Holofoil,0.19
Lunatone,Lunatone,074/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.27
Lunatone,Lunatone,074/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Rare,Holofoil,0.24
Solrock,Solrock,075/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Normal,0.28
Solrock,Solrock,075/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.26
Riolu,Riolu,076/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.19
Riolu,Riolu,076/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.35
Mega Lucario ex - 077/132,Mega Lucario,077/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,1.23
Croagunk,Croagunk,078/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.21
Croagunk,Croagunk,078/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.05
Toxicroak,Toxicroak,079/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Normal,0.08
Toxicroak,Toxicroak,079/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.16
Marshadow - 080/132,Marshadow,080/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Normal,0.07
Marshadow - 080/132,Marshadow,080/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.12
Stonjourner,Stonjourner,081/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.17
Stonjourner,Stonjourner,081/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Uncommon,Normal,0.07
Nacli,Nacli,082/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.11
Nacli,Nacli,082/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.18
Naclstack,Naclstack,083/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.18
Naclstack,Naclstack,083/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Normal,0.18
Garganacl - 084/132,Garganacl,084/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 2,Uncommon,Normal,0.04
Garganacl - 084/132,Garganacl,084/132,Mega Evolution,Mega Evolution,Pokemon,Fighting,Stage 2,Uncommon,Reverse Holofoil,0.13
Crawdaunt,Crawdaunt,085/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.16
Crawdaunt,Crawdaunt,085/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.07
Mega Absol ex - 086/132,Mega Absol,086/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Double Rare,Holofoil,0.7
Spiritomb - 087/132,Spiritomb,087/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Uncommon,Normal,0.04
Spiritomb - 087/132,Spiritomb,087/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Uncommon,Reverse Holofoil,0.21
Yveltal,Yveltal,088/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Rare,Reverse Holofoil,0.24
Yveltal,Yveltal,088/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Rare,Holofoil,0.2
Nickit,Nickit,089/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Common,Normal,0.04
Nickit,Nickit,089/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.13
Thievul,Thievul,090/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.17
Thievul,Thievul,090/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Common,Normal,0.07
Shroodle - 091/132,Shroodle,091/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.21
Shroodle - 091/132,Shroodle,091/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Basic,Common,Normal,0.04
Grafaiai,Grafaiai,092/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Common,Normal,0.06
Grafaiai,Grafaiai,092/132,Mega Evolution,Mega Evolution,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.16
Steelix - 093/132,Steelix,093/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Rare,Holofoil,0.13
Steelix - 093/132,Steelix,093/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Rare,Reverse Holofoil,0.14
Mega Mawile ex - 094/132,Mega Mawile,094/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Basic,Double Rare,Holofoil,0.71
Dialga,Dialga,095/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Basic,Rare,Holofoil,0.13
Dialga,Dialga,095/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Basic,Rare,Reverse Holofoil,0.16
Tinkatink,Tinkatink,096/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.22
Tinkatink,Tinkatink,096/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Basic,Common,Normal,0.08
Tinkatuff,Tinkatuff,097/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Common,Reverse Holofoil,0.21
Tinkatuff,Tinkatuff,097/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Common,Normal,0.09
Tinkaton,Tinkaton,098/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 2,Uncommon,Reverse Holofoil,0.19
Tinkaton,Tinkaton,098/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 2,Uncommon,Normal,0.07
Gholdengo,Gholdengo,099/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Uncommon,Normal,0.04
Gholdengo,Gholdengo,099/132,Mega Evolution,Mega Evolution,Pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,0.13
Mega Latias ex - 100/132,Mega Latias,100/132,Mega Evolution,Mega Evolution,Pokemon,Dragon,Basic,Double Rare,Holofoil,0.59
Latios,Latios,101/132,Mega Evolution,Mega Evolution,Pokemon,Dragon,Basic,Uncommon,Normal,0.07
