cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Bounsweet,Bounsweet,008/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Steenee,Steenee,009/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.18
Steenee,Steenee,009/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.07
Blipbug,Blipbug,010/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.05
Blipbug,Blipbug,010/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Dottler - 011/182,Dottler,011/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.09
Dottler - 011/182,Dottler,011/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.09
Orbeetle,Orbeetle,012/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.19
Orbeetle,Orbeetle,012/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Normal,0.07
Nymble - 013/182,Nymble,013/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Nymble - 013/182,Nymble,013/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.1
Nymble - 014/182,Nymble,014/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Nymble - 014/182,Nymble,014/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Toedscool - 015/182,Toedscool,015/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.17
Toedscool - 015/182,Toedscool,015/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.13
Toedscool - 016/182,Toedscool,016/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.14
Toedscool - 016/182,Toedscool,016/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Toedscruel - 017/182,Toedscruel,017/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.26
Toedscruel - 017/182,Toedscruel,017/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.19
Wo-Chien,Wo-Chien,018/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Reverse Holofoil,0.22
Wo-Chien,Wo-Chien,018/182,Paradox Rift,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Holofoil,0.12
Magby - 019/182,Magby,019/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.12
Magby - 019/182,Magby,019/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Pansear,Pansear,020/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.1
Pansear,Pansear,020/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.11
Simisear,Simisear,021/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.21
Simisear,Simisear,021/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.12
Volcanion,Volcanion,022/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.16
Volcanion,Volcanion,022/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.22
Fuecoco,Fuecoco,023/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.09
Fuecoco,Fuecoco,023/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.17
Crocalor,Crocalor,024/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.18
Crocalor,Crocalor,024/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.1
Charcadet - 025/182,Charcadet,025/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.12
Charcadet - 025/182,Charcadet,025/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.24
Charcadet - 026/182,Charcadet,026/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.13
Charcadet - 026/182,Charcadet,026/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.17
Armarouge ex,Armarouge,027/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Stage 1,Double Rare,Holofoil,0.75
Iron Moth - 028/182,Iron Moth,028/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.1
Iron Moth - 028/182,Iron Moth,028/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.16
Chi-Yu,Chi-Yu,029/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.26
Chi-Yu,Chi-Yu,029/182,Paradox Rift,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.12
Horsea,Horsea,030/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.08
Horsea,Horsea,030/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Seadra,Seadra,031/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.13
Seadra,Seadra,031/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.12
Kingdra,Kingdra,032/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Holofoil,0.2
Kingdra,Kingdra,032/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Reverse Holofoil,0.29
Remoraid,Remoraid,033/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Remoraid,Remoraid,033/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.08
Octillery,Octillery,034/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.15
Octillery,Octillery,034/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.2
Feebas,Feebas,035/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.18
Feebas,Feebas,035/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.15
Milotic,Milotic,036/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.22
Milotic,Milotic,036/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.25
Snorunt - 037/182,Snorunt,037/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.11
Snorunt - 037/182,Snorunt,037/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.13
Garchomp ex - 038/182,Garchomp,038/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Double Rare,Holofoil,0.87
Mantyke - 039/182,Mantyke,039/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.12
Mantyke - 039/182,Mantyke,039/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.22
Palkia,Palkia,040/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Rare,Reverse Holofoil,0.21
Palkia,Palkia,040/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Rare,Holofoil,0.15
Panpour,Panpour,041/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.08
Panpour,Panpour,041/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Simipour,Simipour,042/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.16
Simipour,Simipour,042/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.08
Vanillite,Vanillite,043/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Vanillite,Vanillite,043/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.21
Vanillish - 044/182,Vanillish,044/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.15
Vanillish - 044/182,Vanillish,044/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.13
Vanilluxe,Vanilluxe,045/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Normal,0.09
Vanilluxe,Vanilluxe,045/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.2
Tsareena ex - 046/182,Tsareena,046/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 2,Double Rare,Holofoil,0.66
Wimpod - 047/182,Wimpod,047/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.1
Wimpod - 047/182,Wimpod,047/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.06
Wimpod - 048/182,Wimpod,048/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Wimpod - 048/182,Wimpod,048/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.17
Golisopod,Golisopod,049/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.13
Golisopod,Golisopod,049/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.22
Golisopod ex - 050/182,Golisopod,050/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Double Rare,Holofoil,0.65
Wiglett - 051/182,Wiglett,051/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Wiglett - 051/182,Wiglett,051/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Wiglett - 052/182,Wiglett,052/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Wiglett - 052/182,Wiglett,052/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.18
Wugtrio,Wugtrio,053/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.17
Wugtrio,Wugtrio,053/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.06
Veluza - 054/182,Veluza,054/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.07
Veluza - 054/182,Veluza,054/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.15
Dondozo,Dondozo,055/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.16
Dondozo,Dondozo,055/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.09
Iron Bundle,Iron Bundle,056/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.18
Iron Bundle,Iron Bundle,056/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.27
Chien-Pao,Chien-Pao,057/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Rare,Reverse Holofoil,0.24
Chien-Pao,Chien-Pao,057/182,Paradox Rift,Scarlet & Violet,Pokemon,Water,Basic,Rare,Holofoil,0.14
Mewtwo ex,Mewtwo,058/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,2.47
Elekid,Elekid,059/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.13
Elekid,Elekid,059/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.17
Plusle - 060/182,Plusle,060/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.17
Plusle - 060/182,Plusle,060/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.22
Minun - 061/182,Minun,061/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.12
Minun - 061/182,Minun,061/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.19
Blitzle - 062/182,Blitzle,062/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.15
Blitzle - 062/182,Blitzle,062/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.16
Zebstrika,Zebstrika,063/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.19
Zebstrika,Zebstrika,063/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.11
Joltik - 064/182,Joltik,064/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.09
Joltik - 064/182,Joltik,064/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.19
Galvantula,Galvantula,065/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Normal,0.12
Galvantula,Galvantula,065/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.2
Zekrom,Zekrom,066/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.2
Zekrom,Zekrom,066/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.17
Oricorio,Oricorio,067/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.12
Oricorio,Oricorio,067/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.1
Tapu Koko ex - 068/182,Tapu Koko,068/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,0.61
Toxel,Toxel,069/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.14
Toxel,Toxel,069/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.2
Iron Hands ex - 070/182,Iron Hands,070/182,Paradox Rift,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,0.78
Natu,Natu,071/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.12
Natu,Natu,071/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.14
Xatu,Xatu,072/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.14
Xatu,Xatu,072/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.23
Latios,Latios,073/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.27
Latios,Latios,073/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.26
Deoxys,Deoxys,074/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.26
Deoxys,Deoxys,074/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.18
Yamask,Yamask,075/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Yamask,Yamask,075/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.1
Cofagrigus ex,Cofagrigus,076/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,0.64
Pumpkaboo,Pumpkaboo,077/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.14
Pumpkaboo,Pumpkaboo,077/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.08
Gourgeist,Gourgeist,078/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Gourgeist,Gourgeist,078/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.08
Flittle - 079/182,Flittle,079/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Flittle - 079/182,Flittle,079/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Flittle - 080/182,Flittle,080/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.09
Flittle - 080/182,Flittle,080/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Espathra - 081/182,Espathra,081/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.12
Espathra - 081/182,Espathra,081/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.18
Tinkatink - 082/182,Tinkatink,082/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.1
Tinkatink - 082/182,Tinkatink,082/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.16
Tinkatink - 083/182,Tinkatink,083/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.13
Tinkatink - 083/182,Tinkatink,083/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.13
Tinkatuff,Tinkatuff,084/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.13
Tinkatuff,Tinkatuff,084/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.23
Tinkaton,Tinkaton,085/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Reverse Holofoil,0.27
Tinkaton,Tinkaton,085/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Normal,0.13
Scream Tail,Scream Tail,086/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.25
Scream Tail,Scream Tail,086/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.18
Gimmighoul - 087/182,Gimmighoul,087/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.15
Gimmighoul - 087/182,Gimmighoul,087/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.17
Gimmighoul - 088/182,Gimmighoul,088/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Gimmighoul - 088/182,Gimmighoul,088/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Iron Valiant ex - 089/182,Iron Valiant,089/182,Paradox Rift,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,0.87
Onix,Onix,090/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.08
Onix,Onix,090/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.12
Gligar,Gligar,091/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.12
Gligar,Gligar,091/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.09
Gliscor,Gliscor,092/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.15
Gliscor,Gliscor,092/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.06
Groudon - 093/182,Groudon,093/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.21
Groudon - 093/182,Groudon,093/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.19
Gible,Gible,094/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.12
Gible,Gible,094/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.19
Gabite,Gabite,095/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.16
Gabite,Gabite,095/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.14
Mienfoo,Mienfoo,096/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.05
Mienfoo,Mienfoo,096/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.11
Mienshao - 097/182,Mienshao,097/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.18
Mienshao - 097/182,Mienshao,097/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.07
Hoopa ex,Hoopa,098/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Double Rare,Holofoil,0.81
Minior - 099/182,Minior,099/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.28
Minior - 099/182,Minior,099/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.13
Toxtricity ex,Toxtricity,100/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,0.8
Nacli - 101/182,Nacli,101/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.07
Nacli - 101/182,Nacli,101/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.11
Nacli - 102/182,Nacli,102/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.1
Nacli - 102/182,Nacli,102/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.08
Naclstack,Naclstack,103/182,Paradox Rift,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.09
