cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Dragonair,Dragonair,158/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Stage 1,Uncommon,Reverse Holofoil,0.36
Dragonite ex,Dragonite,159/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Stage 2,Double Rare,Holofoil,2.11
Gloom,Gloom,002/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,1,Common,Reverse Holofoil,0.31
Gloom,Gloom,002/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,1,Common,Normal,0.11
Bellossom,Bellossom,003/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.39
Bellossom,Bellossom,003/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Normal,0.22
Scyther,Scyther,004/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.16
Scyther,Scyther,004/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.11
Shuckle,Shuckle,005/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Shuckle,Shuckle,005/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.16
Surskit,Surskit,006/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Surskit,Surskit,006/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Masquerain,Masquerain,007/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.21
Masquerain,Masquerain,007/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.13
Combee,Combee,008/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.17
Combee,Combee,008/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.11
Altaria,Altaria,160/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Stage 1,Uncommon,Normal,0.14
Altaria,Altaria,160/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Stage 1,Uncommon,Reverse Holofoil,0.27
Drampa,Drampa,161/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Reverse Holofoil,0.25
Drampa,Drampa,161/197,Obsidian Flames,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Normal,0.16
Foongus,Foongus,009/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.15
Foongus,Foongus,009/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.13
Pidgey,Pidgey,162/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Pidgey,Pidgey,162/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.21
Pidgeotto,Pidgeotto,163/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.37
Pidgeotto,Pidgeotto,163/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.2
Pidgeot ex,Pidgeot,164/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 2,Double Rare,Holofoil,2.21
Phantump,Phantump,011/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.17
Phantump,Phantump,011/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.12
Trevenant,Trevenant,012/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.19
Trevenant,Trevenant,012/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.13
Kangaskhan,Kangaskhan,165/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.09
Kangaskhan,Kangaskhan,165/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.24
Eevee,Eevee,166/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.28
Eevee,Eevee,166/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.29
Zigzagoon,Zigzagoon,167/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.16
Zigzagoon,Zigzagoon,167/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.06
Rowlet,Rowlet,013/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.24
Rowlet,Rowlet,013/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.18
Linoone,Linoone,168/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.1
Linoone,Linoone,168/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.23
Swablu,Swablu,169/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Swablu,Swablu,169/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Amoonguss,Amoonguss,010/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.19
Amoonguss,Amoonguss,010/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.12
Charmander,Charmander,026/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.31
Charmander,Charmander,026/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.22
Dartrix,Dartrix,014/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.12
Dartrix,Dartrix,014/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.28
Lillipup,Lillipup,170/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.22
Lillipup,Lillipup,170/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.17
Charmeleon,Charmeleon,027/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.32
Charmeleon,Charmeleon,027/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.21
Herdier,Herdier,171/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.1
Herdier,Herdier,171/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.21
Stoutland,Stoutland,172/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Normal,0.16
Stoutland,Stoutland,172/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,0.33
Audino,Audino,173/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Audino,Audino,173/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Vulpix,Vulpix,028/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Vulpix,Vulpix,028/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.15
Bouffalant,Bouffalant,174/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.22
Bouffalant,Bouffalant,174/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.09
Decidueye ex,Decidueye,015/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Double Rare,Holofoil,0.86
Ninetales,Ninetales,029/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.38
Ninetales,Ninetales,029/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.24
Entei,Entei,030/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.23
Entei,Entei,030/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.22
Numel,Numel,031/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.14
Numel,Numel,031/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.11
Bunnelby,Bunnelby,175/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Bunnelby,Bunnelby,175/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Camerupt,Camerupt,032/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.22
Camerupt,Camerupt,032/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.12
Yungoos,Yungoos,176/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.06
Yungoos,Yungoos,176/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Gumshoos,Gumshoos,177/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.1
Gumshoos,Gumshoos,177/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.2
Victini ex,Victini,033/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.97
Skwovet,Skwovet,178/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Skwovet,Skwovet,178/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.12
Darumaka,Darumaka,034/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.1
Darumaka,Darumaka,034/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.06
Bounsweet,Bounsweet,016/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.16
Bounsweet,Bounsweet,016/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.12
Darmanitan,Darmanitan,035/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.22
Darmanitan,Darmanitan,035/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.1
Litwick,Litwick,036/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.1
Litwick,Litwick,036/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.17
Lampent,Lampent,037/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.16
Lampent,Lampent,037/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.28
Chandelure,Chandelure,038/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 2,Uncommon,Reverse Holofoil,0.24
Chandelure,Chandelure,038/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 2,Uncommon,Normal,0.14
Heatmor,Heatmor,039/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.07
Heatmor,Heatmor,039/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Larvesta,Larvesta,040/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.11
Larvesta,Larvesta,040/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.2
Volcarona,Volcarona,041/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.11
Volcarona,Volcarona,041/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.23
Steenee,Steenee,017/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.14
Steenee,Steenee,017/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.09
Tsareena,Tsareena,018/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.26
Tsareena,Tsareena,018/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Normal,0.14
Eiscue ex,Eiscue,042/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.88
Smoliv,Smoliv,019/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.11
Smoliv,Smoliv,019/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.23
Charcadet,Charcadet,043/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.09
Charcadet,Charcadet,043/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Armarouge,Armarouge,044/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.13
Armarouge,Armarouge,044/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.27
Dolliv,Dolliv,020/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.26
Dolliv,Dolliv,020/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.14
Greedent ex,Greedent,179/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Double Rare,Holofoil,0.81
Lechonk - 180/197,Lechonk,180/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.34
Lechonk - 180/197,Lechonk,180/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.18
Lapras,Lapras,045/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.17
Lapras,Lapras,045/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.26
Arboliva,Arboliva,021/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Normal,0.19
Arboliva,Arboliva,021/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.22
Carvanha,Carvanha,046/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.08
Carvanha,Carvanha,046/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.1
Lechonk - 181/197,Lechonk,181/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.14
Lechonk - 181/197,Lechonk,181/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.33
Lechonk - 182/197,Lechonk,182/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Lechonk - 182/197,Lechonk,182/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.11
Toedscruel ex,Toedscruel,022/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Double Rare,Holofoil,0.78
Oinkologne - 183/197,Oinkologne,183/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.24
Oinkologne - 183/197,Oinkologne,183/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.12
Sharpedo,Sharpedo,047/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.09
Sharpedo,Sharpedo,047/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.23
Capsakid - 023/197,Capsakid,023/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.12
Capsakid - 023/197,Capsakid,023/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.2
Buizel,Buizel,048/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.04
Buizel,Buizel,048/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Oinkologne - 184/197,Oinkologne,184/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.23
Oinkologne - 184/197,Oinkologne,184/197,Obsidian Flames,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.13
Floatzel,Floatzel,049/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.21
Floatzel,Floatzel,049/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.07
Tympole,Tympole,050/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.12
Tympole,Tympole,050/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Scovillain,Scovillain,025/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.07
Scovillain,Scovillain,025/197,Obsidian Flames,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.23
Arven,Arven,186/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Reverse Holofoil,3.08
Arven,Arven,186/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Normal,0.36
Brassius,Brassius,187/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Normal,0.15
Brassius,Brassius,187/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Reverse Holofoil,0.24
Geeta,Geeta,188/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Rare,Holofoil,0.09
Geeta,Geeta,188/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Rare,Reverse Holofoil,0.2
Letter of Encouragement,,189/197,Obsidian Flames,Scarlet & Violet,Trainer,Item,,Uncommon,Reverse Holofoil,0.2
Letter of Encouragement,,189/197,Obsidian Flames,Scarlet & Violet,Trainer,Item,,Uncommon,Normal,0.11
Ortega,Ortega,190/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Normal,0.09
Ortega,Ortega,190/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Reverse Holofoil,0.19
Patrol Cap,,191/197,Obsidian Flames,Scarlet & Violet,Trainer,Tool,,Uncommon,Reverse Holofoil,0.15
Patrol Cap,,191/197,Obsidian Flames,Scarlet & Violet,Trainer,Tool,,Uncommon,Normal,0.08
Pokemon League Headquarters,,192/197,Obsidian Flames,Scarlet & Violet,Trainer,Stadium,,Uncommon,Reverse Holofoil,0.38
Pokemon League Headquarters,,192/197,Obsidian Flames,Scarlet & Violet,Trainer,Stadium,,Uncommon,Normal,0.19
Poppy,Poppy,193/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Reverse Holofoil,0.21
Poppy,Poppy,193/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Normal,0.16
Ryme,Ryme,194/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Common,Reverse Holofoil,0.13
Ryme,Ryme,194/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Common,Normal,0.12
Team Star Grunt,Team Star Grunt,195/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Normal,0.17
Team Star Grunt,Team Star Grunt,195/197,Obsidian Flames,Scarlet & Violet,Trainer,Supporter,,Uncommon,Reverse Holofoil,0.22
Town Store,,196/197,Obsidian Flames,Scarlet & Violet,Trainer,Stadium,,Common,Normal,0.24
Town Store,,196/197,Obsidian Flames,Scarlet & Violet,Trainer,Stadium,,Common,Reverse Holofoil,0.33
Diglett,Diglett,103/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.19
Diglett,Diglett,103/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.15
Dugtrio,Dugtrio,104/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.1
Dugtrio,Dugtrio,104/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.24
Larvitar,Larvitar,105/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.12
Larvitar,Larvitar,105/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.06
Pupitar,Pupitar,106/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.21
Pupitar,Pupitar,106/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.07
Palpitoad,Palpitoad,051/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.14
Palpitoad,Palpitoad,051/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.27
Nosepass,Nosepass,107/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.13
Nosepass,Nosepass,107/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.08
Seismitoad,Seismitoad,052/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Normal,0.12
Seismitoad,Seismitoad,052/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.24
Barboach,Barboach,108/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.08
Barboach,Barboach,108/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.08
Cubchoo,Cubchoo,053/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.11
Cubchoo,Cubchoo,053/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Beartic,Beartic,054/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.2
Beartic,Beartic,054/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.13
Whiscash,Whiscash,109/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.24
Whiscash,Whiscash,109/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.12
Cryogonal,Cryogonal,055/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.17
Cryogonal,Cryogonal,055/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.13
Froakie,Froakie,056/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.12
Froakie,Froakie,056/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Bonsly,Bonsly,110/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.19
Bonsly,Bonsly,110/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.25
Frogadier,Frogadier,057/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.11
Frogadier,Frogadier,057/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.27
Wiglett,Wiglett,058/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.14
Wiglett,Wiglett,058/197,Obsidian Flames,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.07
Drilbur,Drilbur,111/197,Obsidian Flames,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.13
