cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Cynthia's Roselia,Roselia,007/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.21
Cynthia's Roselia,Roselia,007/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.38
Cynthia's Roserade,Roserade,008/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.45
Cynthia's Roserade,Roserade,008/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.28
Smoliv,Smoliv,021/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.22
Smoliv,Smoliv,021/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Dolliv,Dolliv,022/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.22
Dolliv,Dolliv,022/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.31
Arboliva ex,Arboliva,023/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 2,Double Rare,Holofoil,0.99
Team Rocket's Moltres ex,Moltres,031/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.78
Ethan's Typhlosion,Typhlosion,034/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Reverse Holofoil,0.38
Ethan's Typhlosion,Typhlosion,034/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Holofoil,0.37
Ethan's Slugma,Slugma,035/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.06
Ethan's Slugma,Slugma,035/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.19
Ethan's Magcargo,Magcargo,036/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Rare,Holofoil,0.18
Ethan's Magcargo,Magcargo,036/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Rare,Reverse Holofoil,0.3
Misty's Psyduck,Psyduck,045/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.32
Misty's Psyduck,Psyduck,045/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.54
Misty's Staryu,Staryu,046/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.14
Misty's Staryu,Staryu,046/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.34
Misty's Starmie,Starmie,047/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.14
Misty's Starmie,Starmie,047/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.35
Misty's Magikarp,Magikarp,048/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.44
Misty's Magikarp,Magikarp,048/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.2
Misty's Gyarados,Gyarados,049/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.55
Misty's Gyarados,Gyarados,049/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.34
Misty's Lapras,Lapras,050/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.33
Misty's Lapras,Lapras,050/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.21
Team Rocket's Zapdos,Zapdos,070/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.32
Team Rocket's Zapdos,Zapdos,070/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.19
Ethan's Pichu,Pichu,071/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.28
Ethan's Pichu,Pichu,071/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.14
Team Rocket's Mareep,Mareep,072/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.12
Team Rocket's Mareep,Mareep,072/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Team Rocket's Mimikyu,Mimikyu,087/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.23
Team Rocket's Mimikyu,Mimikyu,087/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.52
Team Rocket's Tyranitar,Tyranitar,096/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Reverse Holofoil,0.38
Team Rocket's Tyranitar,Tyranitar,096/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Holofoil,0.24
Marnie's Grimmsnarl ex,Grimmsnarl,136/182,Destined Rivals,Scarlet & Violet,Pokemon,Darkness,Stage 2,Double Rare,Holofoil,0.86
Steven's Metagross ex,Metagross,145/182,Destined Rivals,Scarlet & Violet,Pokemon,Metal,Stage 2,Double Rare,Holofoil,0.87
Team Rocket's Meowth,Meowth,149/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.21
Team Rocket's Meowth,Meowth,149/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Team Rocket's Porygon,Porygon,153/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.28
Team Rocket's Porygon,Porygon,153/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.21
Team Rocket's Porygon2,Porygon2,154/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.23
Team Rocket's Porygon2,Porygon2,154/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.28
Team Rocket's Porygon-Z,Porygon-Z,155/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,0.38
Team Rocket's Porygon-Z,Porygon-Z,155/182,Destined Rivals,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Normal,0.22
Spikemuth Gym,,169/182,Destined Rivals,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.17
Spikemuth Gym,,169/182,Destined Rivals,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.34
Team Rocket's Giovanni,Team Rocket,174/182,Destined Rivals,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.24
Team Rocket's Giovanni,Team Rocket,174/182,Destined Rivals,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.31
Ethan's Pinsir,Pinsir,001/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Normal,0.12
Ethan's Pinsir,Pinsir,001/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Reverse Holofoil,0.32
Yanma - 002/182,Yanma,002/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.16
Yanma - 002/182,Yanma,002/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.24
Yanmega ex - 003/182,Yanmega,003/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Double Rare,Holofoil,0.6
Pineco,Pineco,004/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Pineco,Pineco,004/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.08
Shroomish,Shroomish,005/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.04
Shroomish,Shroomish,005/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Breloom,Breloom,006/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.09
Breloom,Breloom,006/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.05
Mow Rotom,Mow Rotom,009/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.08
Mow Rotom,Mow Rotom,009/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.22
Shaymin - 010/182,Shaymin,010/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Normal,0.26
Shaymin - 010/182,Shaymin,010/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Reverse Holofoil,0.56
Dwebble,Dwebble,011/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.19
Dwebble,Dwebble,011/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Crustle - 012/182,Crustle,012/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.19
Crustle - 012/182,Crustle,012/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.27
Fomantis,Fomantis,013/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.07
Fomantis,Fomantis,013/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.05
Lurantis,Lurantis,014/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.29
Lurantis,Lurantis,014/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.11
Team Rocket's Blipbug,Blipbug,015/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.21
Team Rocket's Blipbug,Blipbug,015/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.1
Applin,Applin,016/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.08
Applin,Applin,016/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Dipplin,Dipplin,017/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.2
Dipplin,Dipplin,017/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.17
Hydrapple - 018/182,Hydrapple,018/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 2,Rare,Reverse Holofoil,0.32
Hydrapple - 018/182,Hydrapple,018/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 2,Rare,Holofoil,0.12
Team Rocket's Tarountula,Tarountula,019/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.17
Team Rocket's Tarountula,Tarountula,019/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Team Rocket's Spidops - 020/182,Spidops,020/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.27
Team Rocket's Spidops - 020/182,Spidops,020/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.34
Rellor,Rellor,024/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.16
Rellor,Rellor,024/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.07
Rabsca ex,Rabsca,025/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Stage 1,Double Rare,Holofoil,0.57
Teal Mask Ogerpon,Teal Mask Ogerpon,026/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Normal,0.1
Teal Mask Ogerpon,Teal Mask Ogerpon,026/182,Destined Rivals,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Reverse Holofoil,0.31
Growlithe,Growlithe,027/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.24
Growlithe,Growlithe,027/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.09
Arcanine,Arcanine,028/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.12
Arcanine,Arcanine,028/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.34
Ponyta,Ponyta,029/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.14
Ponyta,Ponyta,029/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.23
Rapidash - 030/182,Rapidash,030/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.11
Rapidash - 030/182,Rapidash,030/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.31
Ethan's Cyndaquil,Cyndaquil,032/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.17
Ethan's Cyndaquil,Cyndaquil,032/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.27
Ethan's Quilava,Quilava,033/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.29
Ethan's Quilava,Quilava,033/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.21
Team Rocket's Houndour,Houndour,037/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.15
Team Rocket's Houndour,Houndour,037/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.2
Team Rocket's Houndoom - 038/182,Houndoom,038/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.11
Team Rocket's Houndoom - 038/182,Houndoom,038/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.32
Ethan's Ho-Oh ex - 039/182,Ho-Oh,039/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.79
Torchic,Torchic,040/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.26
Torchic,Torchic,040/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.15
Combusken,Combusken,041/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.21
Combusken,Combusken,041/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.27
Blaziken - 042/182,Blaziken,042/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Reverse Holofoil,0.34
Blaziken - 042/182,Blaziken,042/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Holofoil,0.25
Heat Rotom,Heat Rotom,043/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.2
Heat Rotom,Heat Rotom,043/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.15
Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,044/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.36
Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,044/182,Destined Rivals,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Normal,0.08
Team Rocket's Articuno,Articuno,051/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Rare,Reverse Holofoil,0.46
Team Rocket's Articuno,Articuno,051/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Rare,Holofoil,0.3
Cynthia's Feebas,Feebas,052/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.12
Cynthia's Feebas,Feebas,052/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.34
Cynthia's Milotic,Milotic,053/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.34
Cynthia's Milotic,Milotic,053/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.15
Clamperl - 054/182,Clamperl,054/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Clamperl - 054/182,Clamperl,054/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Huntail,Huntail,055/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.08
Huntail,Huntail,055/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.32
Gorebyss,Gorebyss,056/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.32
Gorebyss,Gorebyss,056/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.1
Buizel,Buizel,057/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.08
Buizel,Buizel,057/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.08
Floatzel,Floatzel,058/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.32
Floatzel,Floatzel,058/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.12
Snover,Snover,059/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.26
Snover,Snover,059/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Abomasnow,Abomasnow,060/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.32
Abomasnow,Abomasnow,060/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.08
Wash Rotom,Wash Rotom,061/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.12
Wash Rotom,Wash Rotom,061/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.25
Arrokuda,Arrokuda,062/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.22
Arrokuda,Arrokuda,062/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Barraskewda,Barraskewda,063/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.31
Barraskewda,Barraskewda,063/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.13
Cetoddle,Cetoddle,064/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.2
Cetoddle,Cetoddle,064/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.07
Cetitan ex - 065/182,Cetitan,065/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Stage 1,Double Rare,Holofoil,0.47
Dondozo ex - 066/182,Dondozo,066/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Double Rare,Holofoil,0.54
Wellspring Mask Ogerpon,Wellspring Mask Ogerpon,067/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.09
Wellspring Mask Ogerpon,Wellspring Mask Ogerpon,067/182,Destined Rivals,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.29
Electabuzz,Electabuzz,068/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.11
Electabuzz,Electabuzz,068/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.11
Electivire ex - 069/182,Electivire,069/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.49
Team Rocket's Flaaffy,Flaaffy,073/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.23
Team Rocket's Flaaffy,Flaaffy,073/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Normal,0.17
Team Rocket's Ampharos,Ampharos,074/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Reverse Holofoil,0.34
Team Rocket's Ampharos,Ampharos,074/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Normal,0.13
Electrike - 075/182,Electrike,075/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.05
Electrike - 075/182,Electrike,075/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.11
Manectric,Manectric,076/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.28
Manectric,Manectric,076/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.12
Rotom - 077/182,Rotom,077/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.05
Rotom - 077/182,Rotom,077/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.13
Zeraora,Zeraora,078/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.31
Zeraora,Zeraora,078/182,Destined Rivals,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.21
Team Rocket's Drowzee,Drowzee,079/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.11
Team Rocket's Drowzee,Drowzee,079/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.23
Team Rocket's Hypno,Hypno,080/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.11
Team Rocket's Hypno,Hypno,080/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.31
Team Rocket's Mewtwo ex - 081/182,Mewtwo,081/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,1.68
Team Rocket's Wobbuffet,Wobbuffet,082/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.17
Team Rocket's Wobbuffet,Wobbuffet,082/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.29
Steven's Baltoy,Baltoy,083/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.07
Steven's Baltoy,Baltoy,083/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.04
Steven's Claydol,Claydol,084/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.07
Steven's Claydol,Claydol,084/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.29
Team Rocket's Chingling,Chingling,085/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.13
Team Rocket's Chingling,Chingling,085/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.23
Steven's Carbink,Carbink,086/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.15
Steven's Carbink,Carbink,086/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Team Rocket's Dottler,Dottler,088/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.07
Team Rocket's Dottler,Dottler,088/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.12
Team Rocket's Orbeetle - 089/182,Orbeetle,089/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Normal,0.1
Team Rocket's Orbeetle - 089/182,Orbeetle,089/182,Destined Rivals,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Reverse Holofoil,0.3
Mankey,Mankey,090/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.14
Mankey,Mankey,090/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.07
Primeape,Primeape,091/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.11
Primeape,Primeape,091/182,Destined Rivals,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.19
