cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Litleo,Litleo,015/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.05
Pyroar,Pyroar,016/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.09
Pyroar,Pyroar,016/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.06
Hearthflame Mask Ogerpon ex - 017/131,Hearthflame Mask Ogerpon,017/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fire,Basic,Double Rare,Holofoil,0.62
Slowpoke,Slowpoke,018/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.2
Slowpoke,Slowpoke,018/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Slowking,Slowking,019/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.15
Slowking,Slowking,019/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.05
Goldeen,Goldeen,020/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Goldeen,Goldeen,020/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Seaking,Seaking,021/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.22
Seaking,Seaking,021/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.11
Vaporeon,Vaporeon,022/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.26
Vaporeon,Vaporeon,022/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.3
Vaporeon ex - 023/131,Vaporeon,023/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Double Rare,Holofoil,2.81
Suicune,Suicune,024/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.18
Suicune,Suicune,024/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.1
Glaceon,Glaceon,025/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.28
Glaceon,Glaceon,025/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.32
Glaceon ex - 026/131,Glaceon,026/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Stage 1,Double Rare,Holofoil,2.27
Wellspring Mask Ogerpon ex - 027/131,Wellspring Mask Ogerpon,027/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Water,Basic,Double Rare,Holofoil,0.73
Pikachu ex - 028/131,Pikachu,028/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,1.86
Jolteon,Jolteon,029/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Stage 1,Rare,Holofoil,0.24
Jolteon,Jolteon,029/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Stage 1,Rare,Reverse Holofoil,0.3
Jolteon ex - 030/131,Jolteon,030/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,3.49
Iron Hands ex - 031/131,Iron Hands,031/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,0.6
Iron Thorns ex,Iron Thorns,032/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,0.66
Espeon,Espeon,033/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.4
Espeon,Espeon,033/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.3
Espeon ex - 034/131,Espeon,034/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,3.24
Duskull,Duskull,035/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.12
Duskull,Duskull,035/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.18
Dusclops,Dusclops,036/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.26
Dusclops,Dusclops,036/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.14
Dusknoir,Dusknoir,037/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Reverse Holofoil,0.21
Dusknoir,Dusknoir,037/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Holofoil,0.19
Spritzee,Spritzee,038/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.11
Spritzee,Spritzee,038/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.03
Aromatisse,Aromatisse,039/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.15
Aromatisse,Aromatisse,039/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.07
Sylveon,Sylveon,040/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.31
Sylveon,Sylveon,040/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.37
Sylveon ex - 041/131,Sylveon,041/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,2.1
Scream Tail,Scream Tail,042/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.05
Scream Tail,Scream Tail,042/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.13
Flutter Mane,Flutter Mane,043/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.1
Flutter Mane,Flutter Mane,043/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.15
Munkidori,Munkidori,044/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.32
Munkidori,Munkidori,044/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.29
Fezandipiti,Fezandipiti,045/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.13
Fezandipiti,Fezandipiti,045/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.14
Iron Boulder,Iron Boulder,046/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.16
Iron Boulder,Iron Boulder,046/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.09
Larvitar,Larvitar,047/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.05
Larvitar,Larvitar,047/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.19
Pupitar,Pupitar,048/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.13
Pupitar,Pupitar,048/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.03
Groudon,Groudon,049/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.16
Groudon,Groudon,049/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.15
Riolu,Riolu,050/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.21
Riolu,Riolu,050/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.13
Lucario ex,Lucario,051/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,0.82
Hippopotas,Hippopotas,052/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.06
Hippopotas,Hippopotas,052/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.09
Hippowdon,Hippowdon,053/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.11
Hippowdon,Hippowdon,053/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.05
Bloodmoon Ursaluna,Bloodmoon Ursaluna,054/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.14
Bloodmoon Ursaluna,Bloodmoon Ursaluna,054/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.2
Great Tusk,Great Tusk,055/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.15
Great Tusk,Great Tusk,055/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.04
Sandy Shocks ex - 056/131,Sandy Shocks,056/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Double Rare,Holofoil,0.6
Okidogi,Okidogi,057/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.1
Okidogi,Okidogi,057/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.16
Cornerstone Mask Ogerpon ex - 058/131,Cornerstone Mask Ogerpon,058/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Fighting,Basic,Double Rare,Holofoil,0.88
Umbreon,Umbreon,059/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Holofoil,0.35
Umbreon,Umbreon,059/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Reverse Holofoil,0.56
Umbreon ex - 060/131,Umbreon,060/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 1,Double Rare,Holofoil,6.35
Sneasel,Sneasel,061/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.03
Sneasel,Sneasel,061/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.15
Houndour,Houndour,062/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.1
Houndour,Houndour,062/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.09
Houndoom,Houndoom,063/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.07
Houndoom,Houndoom,063/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.18
Tyranitar ex,Tyranitar,064/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Stage 2,Double Rare,Holofoil,0.81
Roaring Moon,Roaring Moon,065/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Rare,Reverse Holofoil,0.18
Roaring Moon,Roaring Moon,065/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Darkness,Basic,Rare,Holofoil,0.12
Bronzor,Bronzor,066/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.13
Bronzor,Bronzor,066/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.04
Bronzong,Bronzong,067/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Normal,0.03
Bronzong,Bronzong,067/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,0.12
Heatran,Heatran,068/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Reverse Holofoil,0.11
Heatran,Heatran,068/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Normal,0.03
Duraludon,Duraludon,069/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.15
Duraludon,Duraludon,069/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.05
Archaludon,Archaludon,070/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Holofoil,0.1
Archaludon,Archaludon,070/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Reverse Holofoil,0.13
Dreepy,Dreepy,071/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Reverse Holofoil,0.22
Dreepy,Dreepy,071/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Normal,0.18
Drakloak,Drakloak,072/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Reverse Holofoil,0.2
Drakloak,Drakloak,072/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Normal,0.17
Dragapult ex - 073/131,Dragapult,073/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Dragon,Stage 2,Double Rare,Holofoil,1.21
Eevee,Eevee,074/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.24
Eevee,Eevee,074/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.16
Eevee ex - 075/131,Eevee,075/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Double Rare,Holofoil,5.31
Snorlax ex,Snorlax,076/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Double Rare,Holofoil,1.17
Hoothoot,Hoothoot,077/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.14
Hoothoot,Hoothoot,077/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Noctowl,Noctowl,078/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Reverse Holofoil,0.23
Noctowl,Noctowl,078/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Holofoil,0.15
Dunsparce,Dunsparce,079/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.19
Dunsparce,Dunsparce,079/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.18
Dudunsparce,Dudunsparce,080/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Reverse Holofoil,0.26
Dudunsparce,Dudunsparce,080/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Holofoil,0.22
Miltank,Miltank,081/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.17
Miltank,Miltank,081/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Lugia ex,Lugia,082/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Double Rare,Holofoil,1.23
Buneary,Buneary,083/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Buneary,Buneary,083/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Lopunny,Lopunny,084/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.16
Lopunny,Lopunny,084/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.05
Fan Rotom,Fan Rotom,085/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.16
Fan Rotom,Fan Rotom,085/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.2
Regigigas,Regigigas,086/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.2
Regigigas,Regigigas,086/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.13
Shaymin,Shaymin,087/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.15
Shaymin,Shaymin,087/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.04
Furfrou,Furfrou,088/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.08
Furfrou,Furfrou,088/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Hawlucha,Hawlucha,089/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.15
Hawlucha,Hawlucha,089/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.08
Noibat,Noibat,090/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.07
Noibat,Noibat,090/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.11
Noivern ex,Noivern,091/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Stage 1,Double Rare,Holofoil,0.68
Terapagos ex - 092/131,Terapagos,092/131,Prismatic Evolutions,Scarlet & Violet,Pokemon,Colorless,Basic,Double Rare,Holofoil,0.7
Amarys - 093/131,Amarys,093/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.04
Amarys - 093/131,Amarys,093/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.15
Area Zero Underdepths,,094/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.13
Area Zero Underdepths,,094/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.25
Binding Mochi,,095/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.22
Binding Mochi,,095/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.14
Black Belt's Training - 096/131,Black Belt,096/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.16
Black Belt's Training - 096/131,Black Belt,096/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.04
Black Belt's Training - 097/131,Black Belt,097/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.08
Black Belt's Training - 097/131,Black Belt,097/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.12
Black Belt's Training - 098/131,Black Belt,098/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.09
Black Belt's Training - 098/131,Black Belt,098/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.06
Black Belt's Training - 099/131,Black Belt,099/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.06
Black Belt's Training - 099/131,Black Belt,099/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.07
Briar,Briar,100/131,Prismatic Evolutions,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.13
