cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Gigalith,Gigalith,048/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 2,Uncommon,Normal,0.04
Sawk,Sawk,049/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.06
Sawk,Sawk,049/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.11
Archen,Archen,050/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.23
Archen,Archen,050/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.11
Archeops,Archeops,051/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Holofoil,0.17
Archeops,Archeops,051/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Reverse Holofoil,0.23
Mienfoo,Mienfoo,052/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.03
Mienfoo,Mienfoo,052/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.13
Mienshao,Mienshao,053/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.22
Mienshao,Mienshao,053/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.07
Terrakion,Terrakion,054/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.11
Terrakion,Terrakion,054/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.18
Purrloin,Purrloin,055/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.18
Purrloin,Purrloin,055/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.11
Liepard,Liepard,056/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.15
Liepard,Liepard,056/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.06
Scraggy,Scraggy,057/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.08
Scraggy,Scraggy,057/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.12
Scrafty,Scrafty,058/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.12
Scrafty,Scrafty,058/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.23
Trubbish,Trubbish,059/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.17
Trubbish,Trubbish,059/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.11
Garbodor,Garbodor,060/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.07
Garbodor,Garbodor,060/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.18
Zorua,Zorua,061/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.21
Zorua,Zorua,061/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.13
Zoroark,Zoroark,062/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Reverse Holofoil,0.21
Zoroark,Zoroark,062/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Holofoil,0.15
Deino,Deino,065/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.04
Deino,Deino,065/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.18
Zweilous,Zweilous,066/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.07
Zweilous,Zweilous,066/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.13
Hydreigon ex,Hydreigon,067/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 2,Double Rare,Holofoil,0.53
Ferroseed,Ferroseed,068/086,White Flare,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.22
Ferroseed,Ferroseed,068/086,White Flare,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.03
Ferrothorn,Ferrothorn,069/086,White Flare,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Normal,0.04
Ferrothorn,Ferrothorn,069/086,White Flare,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,0.19
Durant,Durant,070/086,White Flare,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Normal,0.09
Durant,Durant,070/086,White Flare,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Reverse Holofoil,0.17
Druddigon,Druddigon,071/086,White Flare,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Reverse Holofoil,0.18
Druddigon,Druddigon,071/086,White Flare,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Normal,0.07
Patrat,Patrat,072/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Patrat,Patrat,072/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.19
Watchog,Watchog,073/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.04
Watchog,Watchog,073/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.15
Lillipup,Lillipup,074/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Lillipup,Lillipup,074/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.16
Herdier,Herdier,075/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.08
Herdier,Herdier,075/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.16
Stoutland,Stoutland,076/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,0.21
Stoutland,Stoutland,076/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Normal,0.1
Bouffalant ex,Bouffalant,077/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Double Rare,Holofoil,0.55
Tornadus,Tornadus,078/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Holofoil,0.11
Tornadus,Tornadus,078/086,White Flare,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Reverse Holofoil,0.14
Energy Retrieval,,082/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.13
Energy Retrieval,,082/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.23
Tool Scrapper,,085/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.26
Tool Scrapper,,085/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.24
Antique Plume Fossil,,079/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Common,Normal,0.11
Antique Plume Fossil,,079/086,White Flare,Scarlet & Violet,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.17
Brave Bangle,,080/086,White Flare,Scarlet & Violet,unknown,,,Uncommon,Reverse Holofoil,0.44
Brave Bangle,,080/086,White Flare,Scarlet & Violet,unknown,,,Uncommon,Normal,0.27
Harlequin,Harlequin,083/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.26
Harlequin,Harlequin,083/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.14
Cheren,Cheren,081/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.09
Cheren,Cheren,081/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.2
Hilda,Hilda,084/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,2.27
Hilda,Hilda,084/086,White Flare,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,1.93
Ignition Energy,,086/086,White Flare,Scarlet & Violet,unknown,,,Uncommon,Normal,0.36
Ignition Energy,,086/086,White Flare,Scarlet & Violet,unknown,,,Uncommon,Reverse Holofoil,0.36
Sewaddle - 087/086,Sewaddle,087/086,White Flare,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,12.89
Swadloon - 088/086,Swadloon,088/086,White Flare,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,7.61
Leavanny - 089/086,Leavanny,089/086,White Flare,Scarlet & Violet,Pokemon,Grass,Stage 2,Illustration Rare,Holofoil,21.9
Cottonee - 090/086,Cottonee,090/086,White Flare,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,7.0
Deerling - 091/086,Deerling,091/086,White Flare,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,15.28
Sawsbuck - 092/086,Sawsbuck,092/086,White Flare,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,37.72
Shelmet - 093/086,Shelmet,093/086,White Flare,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,4.59
Accelgor - 094/086,Accelgor,094/086,White Flare,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,11.46
Virizion - 095/086,Virizion,095/086,White Flare,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,25.79
Tepig - 096/086,Tepig,096/086,White Flare,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,21.08
Pignite - 097/086,Pignite,097/086,White Flare,Scarlet & Violet,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,9.7
Emboar - 098/086,Emboar,098/086,White Flare,Scarlet & Violet,Pokemon,Fire,Stage 2,Illustration Rare,Holofoil,37.6
Pansear - 099/086,Pansear,099/086,White Flare,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,8.98
Simisear - 100/086,Simisear,100/086,White Flare,Scarlet & Violet,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,10.62
Heatmor - 104/086,Heatmor,104/086,White Flare,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,5.55
Oshawott - 105/086,Oshawott,105/086,White Flare,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,51.59
Dewott - 106/086,Dewott,106/086,White Flare,Scarlet & Violet,Pokemon,Water,Stage 1,Illustration Rare,Holofoil,14.9
Samurott - 107/086,Samurott,107/086,White Flare,Scarlet & Violet,Pokemon,Water,Stage 2,Illustration Rare,Holofoil,42.57
Basculin - 108/086,Basculin,108/086,White Flare,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,5.29
Ducklett - 109/086,Ducklett,109/086,White Flare,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,16.55
Swanna - 110/086,Swanna,110/086,White Flare,Scarlet & Violet,Pokemon,Water,Stage 1,Illustration Rare,Holofoil,9.87
Vanillite - 111/086,Vanillite,111/086,White Flare,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,11.35
Vanillish - 112/086,Vanillish,112/086,White Flare,Scarlet & Violet,Pokemon,Water,Stage 1,Illustration Rare,Holofoil,9.1
Vanilluxe - 113/086,Vanilluxe,113/086,White Flare,Scarlet & Violet,Pokemon,Water,Stage 2,Illustration Rare,Holofoil,30.75
Blitzle - 114/086,Blitzle,114/086,White Flare,Scarlet & Violet,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,7.2
Zebstrika - 115/086,Zebstrika,115/086,White Flare,Scarlet & Violet,Pokemon,Lightning,Stage 1,Illustration Rare,Holofoil,18.73
Joltik - 116/086,Joltik,116/086,White Flare,Scarlet & Violet,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,23.43
Galvantula - 117/086,Galvantula,117/086,White Flare,Scarlet & Violet,Pokemon,Lightning,Stage 1,Illustration Rare,Holofoil,15.46
Stunfisk - 118/086,Stunfisk,118/086,White Flare,Scarlet & Violet,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,4.1
Woobat - 119/086,Woobat,119/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,9.34
Swoobat - 120/086,Swoobat,120/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,10.09
Sigilyph - 121/086,Sigilyph,121/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,7.62
Yamask - 122/086,Yamask,122/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,6.52
Cofagrigus - 123/086,Cofagrigus,123/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,18.83
Gothita - 124/086,Gothita,124/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,16.95
Gothorita - 125/086,Gothorita,125/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,12.51
Frillish - 126/086,Frillish,126/086,White Flare,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,13.39
Roggenrola - 127/086,Roggenrola,127/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,6.78
Boldore - 128/086,Boldore,128/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,5.31
Gigalith - 129/086,Gigalith,129/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 2,Illustration Rare,Holofoil,17.26
Sawk - 130/086,Sawk,130/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,6.95
Archen - 131/086,Archen,131/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,6.06
Archeops - 132/086,Archeops,132/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 2,Illustration Rare,Holofoil,7.65
Mienfoo - 133/086,Mienfoo,133/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,8.3
Mienshao - 134/086,Mienshao,134/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,7.13
Terrakion - 135/086,Terrakion,135/086,White Flare,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,21.88
Purrloin - 136/086,Purrloin,136/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,14.99
Liepard - 137/086,Liepard,137/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Illustration Rare,Holofoil,30.76
Scraggy - 138/086,Scraggy,138/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,14.46
Scrafty - 139/086,Scrafty,139/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Illustration Rare,Holofoil,17.89
Trubbish - 140/086,Trubbish,140/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,11.39
Garbodor - 141/086,Garbodor,141/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Stage 1,Illustration Rare,Holofoil,15.35
Zorua - 142/086,Zorua,142/086,White Flare,Scarlet & Violet,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,25.13
