cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Rufflet,Rufflet,077/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Braviary,Braviary,078/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.17
Braviary,Braviary,078/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.04
Klink - 139/086,Klink,139/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Illustration Rare,Holofoil,5.28
Klang - 140/086,Klang,140/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Illustration Rare,Holofoil,4.87
Klinklang - 141/086,Klinklang,141/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 2,Illustration Rare,Holofoil,22.57
Rufflet - 154/086,Rufflet,154/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,5.98
Braviary - 155/086,Braviary,155/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,7.2
Klink (Master Ball Pattern),Klink (Master Ball Pattern),061/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Common,Holofoil,1.57
Klang (Master Ball Pattern),Klang (Master Ball Pattern),062/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Common,Holofoil,9.59
Klinklang (Master Ball Pattern),Klinklang (Master Ball Pattern),063/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 2,Rare,Holofoil,9.98
Rufflet (Master Ball Pattern),Rufflet (Master Ball Pattern),077/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Holofoil,2.27
Braviary (Master Ball Pattern),Braviary (Master Ball Pattern),078/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Holofoil,8.32
Klink (Poke Ball Pattern),Klink (Poke Ball Pattern),061/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Common,Holofoil,0.25
Klang (Poke Ball Pattern),Klang (Poke Ball Pattern),062/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Common,Holofoil,0.34
Klinklang (Poke Ball Pattern),Klinklang (Poke Ball Pattern),063/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 2,Rare,Holofoil,0.51
Rufflet (Poke Ball Pattern),Rufflet (Poke Ball Pattern),077/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Holofoil,0.37
Braviary (Poke Ball Pattern),Braviary (Poke Ball Pattern),078/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Holofoil,0.48
Snivy,Snivy,001/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Holofoil,0.14
Snivy,Snivy,001/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.05
Snivy,Snivy,001/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Servine,Servine,002/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.08
Servine,Servine,002/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.2
Serperior ex,Serperior,003/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 2,Double Rare,Holofoil,0.53
Pansage,Pansage,004/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.12
Pansage,Pansage,004/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.04
Simisage,Simisage,005/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.17
Simisage,Simisage,005/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.04
Petilil,Petilil,006/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.09
Petilil,Petilil,006/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Lilligant,Lilligant,007/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.08
Lilligant,Lilligant,007/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.2
Maractus,Maractus,008/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.11
Maractus,Maractus,008/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.04
Karrablast,Karrablast,009/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Karrablast,Karrablast,009/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Foongus,Foongus,010/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.07
Foongus,Foongus,010/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Amoonguss,Amoonguss,011/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.25
Amoonguss,Amoonguss,011/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.09
Victini,Victini,012/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.17
Victini,Victini,012/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Rare,Holofoil,0.15
Darumaka,Darumaka,013/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.13
Darumaka,Darumaka,013/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.05
Darmanitan,Darmanitan,014/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.16
Darmanitan,Darmanitan,014/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.02
Larvesta,Larvesta,015/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.12
Larvesta,Larvesta,015/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Volcarona,Volcarona,016/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Stage 1,Rare,Holofoil,0.13
Volcarona,Volcarona,016/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Stage 1,Rare,Reverse Holofoil,0.17
Panpour,Panpour,017/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Panpour,Panpour,017/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.05
Simipour,Simipour,018/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.18
Simipour,Simipour,018/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.03
Tympole,Tympole,019/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.17
Tympole,Tympole,019/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.09
Palpitoad,Palpitoad,020/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.15
Palpitoad,Palpitoad,020/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.04
Seismitoad,Seismitoad,021/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Normal,0.04
Seismitoad,Seismitoad,021/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.17
Tirtouga,Tirtouga,022/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.2
Tirtouga,Tirtouga,022/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.07
Carracosta,Carracosta,023/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Reverse Holofoil,0.21
Carracosta,Carracosta,023/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 2,Rare,Holofoil,0.14
Alomomola,Alomomola,024/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.2
Alomomola,Alomomola,024/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.07
Cubchoo,Cubchoo,025/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.06
Cubchoo,Cubchoo,025/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.19
Beartic,Beartic,026/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Reverse Holofoil,0.23
Beartic,Beartic,026/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Stage 1,Rare,Holofoil,0.16
Cryogonal,Cryogonal,027/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.18
Cryogonal,Cryogonal,027/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.04
Kyurem ex,Kyurem,028/086,Black Bolt,Scarlet & Violet,Pokemon,Water,Basic,Double Rare,Holofoil,0.52
Emolga,Emolga,029/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.14
Emolga,Emolga,029/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.04
Tynamo,Tynamo,030/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.23
Tynamo,Tynamo,030/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.2
Eelektrik,Eelektrik,031/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.19
Eelektrik,Eelektrik,031/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.28
Eelektross,Eelektross,032/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Normal,0.05
Eelektross,Eelektross,032/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Reverse Holofoil,0.2
Thundurus,Thundurus,033/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.17
Thundurus,Thundurus,033/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.18
Zekrom ex,Zekrom,034/086,Black Bolt,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,0.65
Munna,Munna,035/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Munna,Munna,035/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.05
Musharna,Musharna,036/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.17
Musharna,Musharna,036/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.03
Solosis,Solosis,037/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Solosis,Solosis,037/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.06
Duosion,Duosion,038/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.11
Duosion,Duosion,038/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.07
Reuniclus,Reuniclus,039/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Reverse Holofoil,0.17
Reuniclus,Reuniclus,039/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 2,Uncommon,Normal,0.06
Elgyem,Elgyem,040/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.14
Elgyem,Elgyem,040/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.19
Beheeyem,Beheeyem,041/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.17
Beheeyem,Beheeyem,041/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.04
Golett,Golett,042/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.13
Golett,Golett,042/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.05
Golurk,Golurk,043/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.2
Golurk,Golurk,043/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.06
Meloetta ex,Meloetta,044/086,Black Bolt,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,0.56
Drilbur,Drilbur,045/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.05
Drilbur,Drilbur,045/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.15
Excadrill ex,Excadrill,046/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,0.59
Timburr,Timburr,047/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.05
Timburr,Timburr,047/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.1
Gurdurr,Gurdurr,048/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.05
Gurdurr,Gurdurr,048/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.13
Conkeldurr,Conkeldurr,049/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Reverse Holofoil,0.23
Conkeldurr,Conkeldurr,049/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Holofoil,0.14
Throh,Throh,050/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.07
Throh,Throh,050/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.18
Dwebble,Dwebble,051/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.11
Dwebble,Dwebble,051/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.15
Crustle,Crustle,052/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.08
Crustle,Crustle,052/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.2
Landorus,Landorus,053/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.06
Landorus,Landorus,053/086,Black Bolt,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.18
Venipede,Venipede,054/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.08
Venipede,Venipede,054/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.17
Whirlipede,Whirlipede,055/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.18
Whirlipede,Whirlipede,055/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.09
Scolipede,Scolipede,056/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Reverse Holofoil,0.15
Scolipede,Scolipede,056/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Normal,0.04
Sandile,Sandile,057/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.14
Sandile,Sandile,057/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.06
Krokorok,Krokorok,058/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.06
Krokorok,Krokorok,058/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.14
Krookodile,Krookodile,059/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Normal,0.05
Krookodile,Krookodile,059/086,Black Bolt,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Reverse Holofoil,0.18
Escavalier,Escavalier,060/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Normal,0.05
Escavalier,Escavalier,060/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,0.23
Pawniard,Pawniard,064/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.12
Pawniard,Pawniard,064/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.02
Bisharp,Bisharp,065/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,0.19
Bisharp,Bisharp,065/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Normal,0.05
Cobalion,Cobalion,066/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Rare,Holofoil,0.08
Cobalion,Cobalion,066/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Rare,Reverse Holofoil,0.15
Genesect ex,Genesect,067/086,Black Bolt,Scarlet & Violet,Pokemon,Metal,Basic,Double Rare,Holofoil,0.84
Axew,Axew,068/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Normal,0.12
Axew,Axew,068/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Reverse Holofoil,0.15
Fraxure,Fraxure,069/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Normal,0.05
Fraxure,Fraxure,069/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Reverse Holofoil,0.14
Haxorus,Haxorus,070/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Stage 2,Rare,Holofoil,0.14
Haxorus,Haxorus,070/086,Black Bolt,Scarlet & Violet,Pokemon,Dragon,Stage 2,Rare,Reverse Holofoil,0.15
Pidove,Pidove,071/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.07
Pidove,Pidove,071/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.21
Tranquill,Tranquill,072/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.03
Tranquill,Tranquill,072/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.07
Unfezant,Unfezant,073/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Normal,0.05
Unfezant,Unfezant,073/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,0.15
Audino - 074/086,Audino,074/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Audino - 074/086,Audino,074/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.18
Minccino,Minccino,075/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.16
Minccino,Minccino,075/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.05
Cinccino,Cinccino,076/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.21
Cinccino,Cinccino,076/086,Black Bolt,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.05
Energy Coin,,081/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.08
Energy Coin,,081/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.16
Antique Cover Fossil,,080/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Common,Normal,0.09
Antique Cover Fossil,,080/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.16
Pokegear 3.0,,084/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.23
Pokegear 3.0,,084/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.39
Air Balloon,,079/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.47
Air Balloon,,079/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.26
N's Plan,N,083/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.28
N's Plan,N,083/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.22
Professor's Research,Professor's Research,085/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.07
Professor's Research,Professor's Research,085/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.16
Fennel,Fennel,082/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.17
Fennel,Fennel,082/086,Black Bolt,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.2
Prism Energy,,086/086,Black Bolt,Scarlet & Violet,Energy,Special Rainbow Energy,,Uncommon,Normal,0.25
Prism Energy,,086/086,Black Bolt,Scarlet & Violet,Energy,Special Rainbow Energy,,Uncommon,Reverse Holofoil,0.31
Snivy - 087/086,Snivy,087/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,21.48
Servine - 088/086,Servine,088/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,13.96
Pansage - 089/086,Pansage,089/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,11.38
Simisage - 090/086,Simisage,090/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,6.8
Petilil - 091/086,Petilil,091/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,16.19
Lilligant - 092/086,Lilligant,092/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,37.38
Maractus - 093/086,Maractus,093/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,3.29
Karrablast - 094/086,Karrablast,094/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,8.68
Foongus - 095/086,Foongus,095/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,13.31
Amoonguss - 096/086,Amoonguss,096/086,Black Bolt,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,34.83
Victini - 171/086,Victini,171/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Black White Rare,Holofoil,504.32
Darumaka - 097/086,Darumaka,097/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,10.36
Darmanitan - 098/086,Darmanitan,098/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,9.36
Larvesta - 099/086,Larvesta,099/086,Black Bolt,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,11.43
