cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Tapu Bulu - 006/064,Tapu Bulu,006/064,Shrouded Fable,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Reverse Holofoil,0.15
Tapu Bulu - 006/064,Tapu Bulu,006/064,Shrouded Fable,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Holofoil,0.09
Houndour,Houndour,007/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.12
Houndour,Houndour,007/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.14
Houndoom - 008/064,Houndoom,008/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.22
Houndoom - 008/064,Houndoom,008/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.1
Iron Moth,Iron Moth,009/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Normal,0.13
Iron Moth,Iron Moth,009/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.25
Horsea - 010/064,Horsea,010/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.21
Horsea - 010/064,Horsea,010/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.06
Seadra,Seadra,011/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.07
Seadra,Seadra,011/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.2
Kingdra ex - 012/064,Kingdra,012/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 2,Double Rare,Holofoil,0.66
Sneasel,Sneasel,013/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.15
Sneasel,Sneasel,013/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.05
Weavile,Weavile,014/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Normal,0.05
Weavile,Weavile,014/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.1
Revavroom ex - 015/064,Revavroom,015/064,Shrouded Fable,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.54
Drowzee,Drowzee,016/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.09
Drowzee,Drowzee,016/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.22
Hypno,Hypno,017/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.07
Hypno,Hypno,017/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Duskull - 018/064,Duskull,018/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.23
Duskull - 018/064,Duskull,018/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.25
Dusclops - 019/064,Dusclops,019/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.23
Dusclops - 019/064,Dusclops,019/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.22
Dusknoir - 020/064,Dusknoir,020/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Reverse Holofoil,0.26
Dusknoir - 020/064,Dusknoir,020/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Holofoil,0.19
Cresselia - 021/064,Cresselia,021/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.14
Cresselia - 021/064,Cresselia,021/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.19
Sylveon,Sylveon,022/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.4
Sylveon,Sylveon,022/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.27
Croagunk,Croagunk,023/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.03
Croagunk,Croagunk,023/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.14
Toxicroak,Toxicroak,024/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.14
Toxicroak,Toxicroak,024/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.07
Bloodmoon Ursaluna,Bloodmoon Ursaluna,025/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.19
Bloodmoon Ursaluna,Bloodmoon Ursaluna,025/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.16
Slither Wing,Slither Wing,026/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.22
Slither Wing,Slither Wing,026/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.21
Zubat,Zubat,027/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.19
Zubat,Zubat,027/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.08
Golbat,Golbat,028/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.24
Golbat,Golbat,028/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.12
Crobat,Crobat,029/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Reverse Holofoil,0.15
Crobat,Crobat,029/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 2,Uncommon,Normal,0.05
Absol,Absol,030/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.2
Absol,Absol,030/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.17
Zorua - 031/064,Zorua,031/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.09
Zorua - 031/064,Zorua,031/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.17
Zoroark,Zoroark,032/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Holofoil,0.18
Zoroark,Zoroark,032/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Rare,Reverse Holofoil,0.24
Inkay,Inkay,033/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.06
Inkay,Inkay,033/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.15
Malamar,Malamar,034/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.04
Malamar,Malamar,034/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.15
Yveltal,Yveltal,035/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Uncommon,Normal,0.13
Yveltal,Yveltal,035/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Uncommon,Reverse Holofoil,0.2
Okidogi ex - 036/064,Okidogi,036/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Double Rare,Holofoil,0.69
Munkidori ex - 037/064,Munkidori,037/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Double Rare,Holofoil,0.63
Fezandipiti ex - 038/064,Fezandipiti,038/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Double Rare,Holofoil,4.98
Pecharunt ex - 039/064,Pecharunt,039/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Double Rare,Holofoil,5.18
Genesect,Genesect,040/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Normal,0.15
Genesect,Genesect,040/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Reverse Holofoil,0.27
Cufant - 041/064,Cufant,041/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.05
Cufant - 041/064,Cufant,041/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.12
Copperajah,Copperajah,042/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Reverse Holofoil,0.14
Copperajah,Copperajah,042/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Holofoil,0.07
Varoom,Varoom,043/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.07
Varoom,Varoom,043/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.16
Axew,Axew,044/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Normal,0.06
Axew,Axew,044/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Reverse Holofoil,0.14
Fraxure - 045/064,Fraxure,045/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Reverse Holofoil,0.13
Fraxure - 045/064,Fraxure,045/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Normal,0.05
Haxorus,Haxorus,046/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Stage 2,Rare,Holofoil,0.17
Haxorus,Haxorus,046/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Stage 2,Rare,Reverse Holofoil,0.24
Kyurem,Kyurem,047/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Reverse Holofoil,0.25
Kyurem,Kyurem,047/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Normal,0.15
Meowth,Meowth,048/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.11
Meowth,Meowth,048/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.24
Persian - 049/064,Persian,049/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.07
Persian - 049/064,Persian,049/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.18
Eevee,Eevee,050/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.24
Eevee,Eevee,050/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.43
Furfrou,Furfrou,051/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.07
Furfrou,Furfrou,051/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Stufful,Stufful,052/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.06
Stufful,Stufful,052/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.16
Bewear - 053/064,Bewear,053/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.17
Bewear - 053/064,Bewear,053/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.07
Academy at Night,,054/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.13
Academy at Night,,054/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.19
Binding Mochi,,055/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.1
Binding Mochi,,055/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.15
Cassiopeia - 056/064,Cassiopeia,056/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.08
Cassiopeia - 056/064,Cassiopeia,056/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.12
Colress's Tenacity - 057/064,Colress,057/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.31
Colress's Tenacity - 057/064,Colress,057/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.25
Dangerous Laser,,058/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,0.46
Janine's Secret Art - 059/064,Janine,059/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.14
Janine's Secret Art - 059/064,Janine,059/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.09
Neutralization Zone,,060/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Stadium,,ACE SPEC Rare,Holofoil,0.95
Night Stretcher,,061/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,2.45
Night Stretcher,,061/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.33
Poke Vital A,,062/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,0.47
Powerglass - 063/064,,063/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.14
Powerglass - 063/064,,063/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.26
Xerosic's Machinations - 064/064,Xerosic,064/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.25
Xerosic's Machinations - 064/064,Xerosic,064/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.14
Tapu Bulu - 065/064,Tapu Bulu,065/064,Shrouded Fable,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,7.34
Houndoom - 066/064,Houndoom,066/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,42.6
Horsea - 067/064,Horsea,067/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,47.14
Duskull - 068/064,Duskull,068/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,52.49
Dusclops - 069/064,Dusclops,069/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,48.26
Dusknoir - 070/064,Dusknoir,070/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Stage 2,Illustration Rare,Holofoil,34.47
Cresselia - 071/064,Cresselia,071/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,23.81
Munkidori,Munkidori,072/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,39.43
Fezandipiti,Fezandipiti,073/064,Shrouded Fable,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,8.6
Okidogi,Okidogi,074/064,Shrouded Fable,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,15.88
Zorua - 075/064,Zorua,075/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,18.96
Cufant - 076/064,Cufant,076/064,Shrouded Fable,Scarlet & Violet,Pokemon,Metal,Basic,Illustration Rare,Holofoil,11.52
Fraxure - 077/064,Fraxure,077/064,Shrouded Fable,Scarlet & Violet,Pokemon,Dragon,Stage 1,Illustration Rare,Holofoil,11.42
Persian - 078/064,Persian,078/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,57.88
Bewear - 079/064,Bewear,079/064,Shrouded Fable,Scarlet & Violet,Pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,33.3
Kingdra ex - 080/064,Kingdra,080/064,Shrouded Fable,Scarlet & Violet,Pokemon,Water,Stage 2,Ultra Rare,Holofoil,3.37
Revavroom ex - 081/064,Revavroom,081/064,Shrouded Fable,Scarlet & Violet,Pokemon,Lightning,Stage 1,Ultra Rare,Holofoil,1.61
Okidogi ex - 082/064,Okidogi,082/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Ultra Rare,Holofoil,3.4
Munkidori ex - 083/064,Munkidori,083/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Ultra Rare,Holofoil,2.27
Fezandipiti ex - 084/064,Fezandipiti,084/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Ultra Rare,Holofoil,12.68
Pecharunt ex - 085/064,Pecharunt,085/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Ultra Rare,Holofoil,7.1
Cassiopeia - 086/064,Cassiopeia,086/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,3.59
Colress's Tenacity - 087/064,Colress,087/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,5.96
Janine's Secret Art - 088/064,Janine,088/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,6.39
Xerosic's Machinations - 089/064,Xerosic,089/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,13.28
Okidogi ex - 090/064,Okidogi,090/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,20.51
Munkidori ex - 091/064,Munkidori,091/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,15.46
Fezandipiti ex - 092/064,Fezandipiti,092/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,46.51
Pecharunt ex - 093/064,Pecharunt,093/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,24.23
Cassiopeia - 094/064,Cassiopeia,094/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,39.46
Pecharunt ex - 095/064,Pecharunt,095/064,Shrouded Fable,Scarlet & Violet,Pokemon,Darkness,Basic,Hyper Rare,Holofoil,19.62
Earthen Vessel,,096/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Item,,Hyper Rare,Holofoil,19.73
Powerglass - 097/064,,097/064,Shrouded Fable,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Hyper Rare,Holofoil,21.89
Basic Darkness Energy,,098/064,Shrouded Fable,Scarlet & Violet,Energy,Basic Darkness Energy,,Hyper Rare,Holofoil,65.31
Basic Metal Energy,,099/064,Shrouded Fable,Scarlet & Violet,Energy,Basic Metal Energy,,Hyper Rare,Holofoil,29.32
Basic Lightning Energy,,4,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.31
Basic Darkness Energy (Reverse Holofoil),,7,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.36
Basic Grass Energy,,1,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.29
Basic Psychic Energy,,5,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.37
Basic Fighting Energy,,6,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.27
Basic Metal Energy (Reverse Holofoil),,8,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.31
Basic Fire Energy,,2,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.32
Basic Water Energy,,3,Shrouded Fable,Scarlet & Violet,Energy,Basic Energy,,Common,Reverse Holofoil,0.3
Shrouded Fable Booster Bundle Display,,,Shrouded Fable,Scarlet & Violet,unknown,,,,Normal,
Shrouded Fable Booster Bundle Display Case,,,Shrouded Fable,Scarlet & Violet,unknown,,,,,
Shrouded Fable Booster Bundle Case,,,Shrouded Fable,Scarlet & Violet,unknown,,,,Normal,
Shrouded Fable 3 Pack Blister Case,,,Shrouded Fable,Scarlet & Violet,unknown,,,,,
