cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Galvantula ex - 051/142,Galvantula,051/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.92
Charjabug,Charjabug,052/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Normal,0.08
Charjabug,Charjabug,052/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.16
Vikavolt,Vikavolt,053/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Reverse Holofoil,0.15
Vikavolt,Vikavolt,053/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Normal,0.06
Togedemaru,Togedemaru,054/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Normal,0.06
Togedemaru,Togedemaru,054/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Reverse Holofoil,0.16
Zeraora - 055/142,Zeraora,055/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.06
Zeraora - 055/142,Zeraora,055/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.18
Pawmi,Pawmi,056/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.19
Pawmi,Pawmi,056/142,Stellar Crown,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.07
Slowpoke,Slowpoke,057/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.45
Slowpoke,Slowpoke,057/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.31
Slowking,Slowking,058/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.29
Slowking,Slowking,058/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.16
Mewtwo,Mewtwo,059/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.3
Mewtwo,Mewtwo,059/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.6
Drifloon,Drifloon,060/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.15
Drifloon,Drifloon,060/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.05
Drifblim,Drifblim,061/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.08
Drifblim,Drifblim,061/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.16
Yamask,Yamask,062/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Yamask,Yamask,062/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.32
Comfey,Comfey,063/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.16
Comfey,Comfey,063/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.04
Milcery - 064/142,Milcery,064/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.09
Milcery - 064/142,Milcery,064/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.34
Alcremie,Alcremie,065/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Reverse Holofoil,0.18
Alcremie,Alcremie,065/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Rare,Holofoil,0.18
Fidough,Fidough,066/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.17
Fidough,Fidough,066/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.25
Dachsbun ex - 067/142,Dachsbun,067/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,0.98
Flittle,Flittle,068/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.13
Flittle,Flittle,068/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.13
Espathra,Espathra,069/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.31
Espathra,Espathra,069/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.13
Greavard,Greavard,070/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Greavard,Greavard,070/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.09
Iron Boulder,Iron Boulder,071/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.15
Iron Boulder,Iron Boulder,071/142,Stellar Crown,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.06
Cubone,Cubone,072/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.24
Cubone,Cubone,072/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.18
Marowak,Marowak,073/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.21
Marowak,Marowak,073/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.08
Rhyhorn,Rhyhorn,074/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.17
Rhyhorn,Rhyhorn,074/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.09
Rhydon,Rhydon,075/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.14
Rhydon,Rhydon,075/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.08
Rhyperior,Rhyperior,076/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Holofoil,0.12
Rhyperior,Rhyperior,076/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 2,Rare,Reverse Holofoil,0.16
Meditite - 077/142,Meditite,077/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.12
Meditite - 077/142,Meditite,077/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.32
Meditite - 078/142,Meditite,078/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.07
Meditite - 078/142,Meditite,078/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.39
Medicham,Medicham,079/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.11
Medicham,Medicham,079/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.15
Medicham ex - 080/142,Medicham,080/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,0.7
Riolu,Riolu,081/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.2
Riolu,Riolu,081/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.14
Lucario ex,Lucario,082/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Double Rare,Holofoil,0.99
Mienfoo,Mienfoo,083/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.1
Mienfoo,Mienfoo,083/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.06
Mienshao,Mienshao,084/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,0.14
Mienshao,Mienshao,084/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 1,Uncommon,Normal,0.03
Pancham,Pancham,085/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.07
Pancham,Pancham,085/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.19
Diancie,Diancie,086/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.05
Diancie,Diancie,086/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.1
Crabrawler,Crabrawler,087/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.12
Crabrawler,Crabrawler,087/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.04
Falinks,Falinks,088/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.1
Falinks,Falinks,088/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.15
Garganacl ex,Garganacl,089/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Stage 2,Double Rare,Holofoil,0.67
Koraidon,Koraidon,090/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.14
Koraidon,Koraidon,090/142,Stellar Crown,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.04
Gulpin - 091/142,Gulpin,091/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.2
Gulpin - 091/142,Gulpin,091/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.1
Swalot,Swalot,092/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.09
Swalot,Swalot,092/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.25
Pangoro,Pangoro,093/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Normal,0.06
Pangoro,Pangoro,093/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,0.17
Impidimp,Impidimp,094/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.07
Impidimp,Impidimp,094/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.18
Morgrem,Morgrem,095/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.06
Morgrem,Morgrem,095/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.11
Grimmsnarl,Grimmsnarl,096/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 2,Rare,Holofoil,0.06
Grimmsnarl,Grimmsnarl,096/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Stage 2,Rare,Reverse Holofoil,0.14
Bombirdier,Bombirdier,097/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.08
Bombirdier,Bombirdier,097/142,Stellar Crown,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.19
Jirachi,Jirachi,098/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Normal,0.18
Jirachi,Jirachi,098/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Reverse Holofoil,0.27
Klink,Klink,099/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.19
Klink,Klink,099/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.07
Klang,Klang,100/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 1,Common,Normal,0.05
Klang,Klang,100/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 1,Common,Reverse Holofoil,0.13
Klinklang,Klinklang,101/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 2,Rare,Reverse Holofoil,0.18
Klinklang,Klinklang,101/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 2,Rare,Holofoil,0.14
Meltan - 102/142,Meltan,102/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.24
Meltan - 102/142,Meltan,102/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.26
Meltan - 103/142,Meltan,103/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.15
Meltan - 103/142,Meltan,103/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.09
Melmetal,Melmetal,104/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Reverse Holofoil,0.1
Melmetal,Melmetal,104/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 1,Rare,Holofoil,0.06
Melmetal ex,Melmetal,105/142,Stellar Crown,Scarlet & Violet,Pokemon,Metal,Stage 1,Double Rare,Holofoil,0.61
