productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
544180,Twilight Masquerade Premium Checklane Blister [Porygon],None,https://tcgplayer-cdn.tcgplayer.com/product/544180_200w.jpg,3,23473,https://cpt.tcgcsv.com/DHm6,2026-02-19T19:16:49.683,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 3 promo cards of Porygon, Porygon2, Porygon-Z as well as, a Twilight Masquerade booster pack, and a coin.",24.0,26.85,59.99,20.93,,Normal,,,,,,,,,,,
544182,Twilight Masquerade Premium Checklane Blister [Horsea],None,https://tcgplayer-cdn.tcgplayer.com/product/544182_200w.jpg,3,23473,https://cpt.tcgcsv.com/GHm6,2026-02-19T19:16:34.333,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each blister contains 3 promo cards of Horsea, Seadra, Kingdra as well as, a Twilight Masquerade booster pack, and a coin.",25.0,29.0,59.99,25.0,,Normal,,,,,,,,,,,
544384,Twilight Masquerade Booster Box Case,None,https://tcgplayer-cdn.tcgplayer.com/product/544384_200w.jpg,3,23473,https://cpt.tcgcsv.com/JMm6,2024-08-13T12:15:48.3,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!",1899.97,1981.68,4200.0,1920.52,,Normal,,,,,,,,,,,
544385,Twilight Masquerade Elite Trainer Box Case,None,https://tcgplayer-cdn.tcgplayer.com/product/544385_200w.jpg,3,23473,https://cpt.tcgcsv.com/KMm6,2024-05-24T04:03:34.233,1,"Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes.
<br>A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!",999.99,1100.0,1499.99,706.35,,Normal,,,,,,,,,,,
544386,Twilight Masquerade Build & Battle Box,None,https://tcgplayer-cdn.tcgplayer.com/product/544386_200w.jpg,3,23473,https://cpt.tcgcsv.com/LMm6,2024-12-23T20:26:08.46,1,"A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!
<br><br>Contents:
<br>• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>• 4 Pokémon TCG: Scarlet & Violet booster packs
<br>• A code card for Pokémon TCG Live",59.98,64.8,86.98,51.69,,Normal,0820650858031,,,,,,,,,,
549487,Twilight Masquerade Booster Pack Art Bundle [Set of 4],None,https://tcgplayer-cdn.tcgplayer.com/product/549487_200w.jpg,3,23473,https://cpt.tcgcsv.com/MPp6,2026-02-19T19:15:59.463,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Collect each of the 4 unique art packs for Sword and Shield Base Set.
<br>Each Sword and Shield Base Set booster pack contains 10 random cards.",30.98,37.04,43.54,31.1,,Normal,,,,,,,,,,,
549489,Twilight Masquerade Build & Battle Box Display,None,https://tcgplayer-cdn.tcgplayer.com/product/549489_200w.jpg,3,23473,https://cpt.tcgcsv.com/PPp6,2026-02-19T19:16:07.897,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each display contains 10 Twilight Masquerade Build and Battle Boxes.",519.95,523.9,599.69,366.73,,Normal,0820650863462,,,,,,,,,,
549491,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive) Case,None,https://tcgplayer-cdn.tcgplayer.com/product/549491_200w.jpg,3,23473,https://cpt.tcgcsv.com/RPp6,2026-02-19T19:16:28.107,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Each Twilight Masquerade Elite Trainer Box Case contains 4 boxes.
<br>
The Pokémon TCG: Twilight Masquerade Elite Trainer Box includes:
<br>• 11 Pokémon TCG: Scarlet & Violet—Twilight Masquerade booster packs <br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>• 1 full-art foil promo card featuring Teal Mask Ogerpon with a Pokémon Center logo
<br>• 1 full-art foil promo card featuring Teal Mask Ogerpon
<br>• 65 card sleeves featuring Ogerpon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Twilight Masquerade expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live",900.0,999.99,1999.99,693.79,,Normal,,,,,,,,,,,
549494,Twilight Masquerade Sleeved Booster Pack Art Bundle [Set of 4],None,https://tcgplayer-cdn.tcgplayer.com/product/549494_200w.jpg,3,23473,https://cpt.tcgcsv.com/VPp6,2026-02-19T19:17:38.157,1,"A Festival of Mischief & Mystery!
<br>
Welcome to the land of Kitakami, where people and Pokémon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary Pokémon Ogerpon, appearing as four fearsome types of Tera Pokémon ex, and team up with more newly discovered Pokémon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera Pokémon ex, and more ACE SPEC cards round out the festivities in the Pokémon TCG: Scarlet & Violet—Twilight Masquerade expansion!<br><br>
Collect each of the 4 unique art packs for Twilight Masquerade.
<br>Each Twilight Masquerade Sleeved Booster Pack contains 10 random cards.",37.96,40.37,47.98,38.57,,Normal,0820650853258,,,,,,,,,,
550045,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/550045_200w.jpg,3,23473,https://cpt.tcgcsv.com/W0q6,2026-02-10T18:32:03.777,1,,0.01,0.18,1000.14,0.13,0.04,Reverse Holofoil,,001/167,Common,Grass,80,Basic,[C] Gentle Slap (10),[GC] Vine Slap (10),Rx2,None,2
550045,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/550045_200w.jpg,3,23473,https://cpt.tcgcsv.com/W0q6,2026-02-10T18:32:03.777,1,,0.01,0.1,1000.08,0.06,0.01,Normal,,001/167,Common,Grass,80,Basic,[C] Gentle Slap (10),[GC] Vine Slap (10),Rx2,None,2
550046,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/550046_200w.jpg,3,23473,https://cpt.tcgcsv.com/X0q6,2026-02-24T18:36:10.323,1,<strong>Ability — Thicket Body</strong><br> This Pokémon takes 30 or less damage from attacks <em>(after applying Weakness and Resistance)</em>.,0.01,0.19,1000.13,0.12,0.03,Reverse Holofoil,,002/167,Common,Grass,150,Stage 1,"[GCC] Loom Over (150-) 
This attack does 10 less damage for each damage counter on this Pokémon.",,Rx2,None,4
550046,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/550046_200w.jpg,3,23473,https://cpt.tcgcsv.com/X0q6,2026-02-24T18:36:10.323,1,<strong>Ability — Thicket Body</strong><br> This Pokémon takes 30 or less damage from attacks <em>(after applying Weakness and Resistance)</em>.,0.01,0.15,1000.11,0.12,0.03,Normal,,002/167,Common,Grass,150,Stage 1,"[GCC] Loom Over (150-) 
This attack does 10 less damage for each damage counter on this Pokémon.",,Rx2,None,4
550047,Pinsir - 003/167,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/550047_200w.jpg,3,23473,https://cpt.tcgcsv.com/Z0q6,2026-02-10T18:44:11.607,1,,0.01,0.15,1000.08,0.08,0.03,Normal,,003/167,Common,Grass,110,Basic,"[GC] Slo[W] Crunch 
Discard all Energy from this Pokémon. At the end of your opponent's next turn, the DefendingPokémon will be Knocked Out.",[GCC] Superpowered Horns (100),Rx2,None,2
550047,Pinsir - 003/167,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/550047_200w.jpg,3,23473,https://cpt.tcgcsv.com/Z0q6,2026-02-10T18:44:11.607,1,,0.01,0.18,1000.12,0.12,0.04,Reverse Holofoil,,003/167,Common,Grass,110,Basic,"[GC] Slo[W] Crunch 
Discard all Energy from this Pokémon. At the end of your opponent's next turn, the DefendingPokémon will be Knocked Out.",[GCC] Superpowered Horns (100),Rx2,None,2
550048,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/550048_200w.jpg,3,23473,https://cpt.tcgcsv.com/-0q6,2026-02-10T16:58:16.4,1,,0.01,0.1,1000.05,0.04,0.01,Normal,,004/167,Common,Grass,60,Basic,[G] Bi[G]Bite (20),,Rx2,None,1
550048,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/550048_200w.jpg,3,23473,https://cpt.tcgcsv.com/-0q6,2026-02-10T16:58:16.4,1,,0.03,0.2,1000.17,0.17,0.05,Reverse Holofoil,,004/167,Common,Grass,60,Basic,[G] Bi[G]Bite (20),,Rx2,None,1
550049,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/550049_200w.jpg,3,23473,https://cpt.tcgcsv.com/_0q6,2026-01-13T12:03:54.17,1,<strong>Ability — Big Net</strong><br>Your opponent's Active Evolution Pokémon's Retreat Cost is C more.,0.01,0.18,1000.13,0.12,0.05,Reverse Holofoil,,005/167,Uncommon,Grass,90,Stage 1,"[G] StringBind (10+) 
This attack does 30 more damage for each C in your opponent's Active Pokémon's retreat Cost.",,Rx2,None,1
550049,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/550049_200w.jpg,3,23473,https://cpt.tcgcsv.com/_0q6,2026-01-13T12:03:54.17,1,<strong>Ability — Big Net</strong><br>Your opponent's Active Evolution Pokémon's Retreat Cost is C more.,0.01,0.12,1000.05,0.05,0.01,Normal,,005/167,Uncommon,Grass,90,Stage 1,"[G] StringBind (10+) 
This attack does 30 more damage for each C in your opponent's Active Pokémon's retreat Cost.",,Rx2,None,1
550050,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/550050_200w.jpg,3,23473,https://cpt.tcgcsv.com/02q6,2026-02-24T18:37:03.143,1,,0.01,0.1,1000.03,0.03,0.01,Normal,,006/167,Common,Grass,40,Basic,[G] Bullet Seed (10x) Flip 4 coins. This attack does 10 damage for each heads.,,Rx2,None,1
550050,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/550050_200w.jpg,3,23473,https://cpt.tcgcsv.com/02q6,2026-02-24T18:37:03.143,1,,0.01,0.17,1000.13,0.13,0.05,Reverse Holofoil,,006/167,Common,Grass,40,Basic,[G] Bullet Seed (10x) Flip 4 coins. This attack does 10 damage for each heads.,,Rx2,None,1
550051,Sunflora - 007/167,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/550051_200w.jpg,3,23473,https://cpt.tcgcsv.com/22q6,2026-02-03T07:43:48.72,1,,0.03,0.18,1000.13,0.13,0.04,Reverse Holofoil,,007/167,Uncommon,Grass,100,Stage 1,"[G] Redirected Sunlight (60x) 
This attack does 60 damage for each R Energy attached to all of your opponent's Pokémon.","[GC] Mega Drain (50) 
Heal 30 damage from this Pokémon.",Rx2,None,1
550051,Sunflora - 007/167,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/550051_200w.jpg,3,23473,https://cpt.tcgcsv.com/22q6,2026-02-03T07:43:48.72,1,,0.01,0.13,1000.08,0.07,0.02,Normal,,007/167,Uncommon,Grass,100,Stage 1,"[G] Redirected Sunlight (60x) 
This attack does 60 damage for each R Energy attached to all of your opponent's Pokémon.","[GC] Mega Drain (50) 
Heal 30 damage from this Pokémon.",Rx2,None,1
550052,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/550052_200w.jpg,3,23473,https://cpt.tcgcsv.com/32q6,2026-02-10T18:57:47.033,1,,0.04,0.2,1000.13,0.13,0.04,Reverse Holofoil,,008/167,Uncommon,Grass,120,Basic,"[GCC] Body Slam (10) 
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[GCCC] Seismic Toss (130),Rx2,None,2
550052,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/550052_200w.jpg,3,23473,https://cpt.tcgcsv.com/32q6,2026-02-10T18:57:47.033,1,,0.01,0.11,1000.04,0.04,0.02,Normal,,008/167,Uncommon,Grass,120,Basic,"[GCC] Body Slam (10) 
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[GCCC] Seismic Toss (130),Rx2,None,2
550053,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/550053_200w.jpg,3,23473,https://cpt.tcgcsv.com/52q6,2026-02-10T18:48:36.21,1,,0.01,0.12,1000.09,0.08,0.01,Normal,,009/167,Common,Grass,70,Basic,"[C] Quick Sign 
If you go first, you can use this attack duringyour first turn. Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.","[CC] Coordinated Strike (20+) 
If Illumise is on your bench, this attack does 60 more damage.",Rx2,None,1
