productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
557354,Stellar Crown Booster Box,None,https://tcgplayer-cdn.tcgplayer.com/product/557354_200w.jpg,3,23537,https://cpt.tcgcsv.com/6Zs6,2025-05-21T19:16:37.647,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!<br><br>

Each Stellar Crown booster display contains 36 booster packs.<br> <em>(Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.)</em>
<br>Over 170 cards
<br>10 Pokémon ex and 4 Stellar Tera Pokémon ex
<br>More than 20 Trainer cards
<br>More than 30 Pokémon and Trainer cards with special illustrations
<br>3 ACE SPEC rare Trainer cards
<br>13 illustration rare Pokémon
<br>6 special illustration rare Pokémon and Supporter cards
<br>3 hyper rare gold etched cards",,306.0,340.69,9999.99,308.03,,Normal,,,,,,,,,,
557357,Stellar Crown Booster Pack Art Bundle [Set of 4],None,https://tcgplayer-cdn.tcgplayer.com/product/557357_200w.jpg,3,23537,https://cpt.tcgcsv.com/9Zs6,2025-05-21T19:16:55.393,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!<br><br>
Collect each of the 4 unique art packs for Stellar Crown.
<br>Each Stellar Crown booster pack contains 10 random cards.",,39.97,44.99,45.0,33.61,,Normal,,,,,,,,,,
557361,Stellar Crown Sleeved Booster Pack Art Bundle [Set of 4],None,https://tcgplayer-cdn.tcgplayer.com/product/557361_200w.jpg,3,23537,https://cpt.tcgcsv.com/fZs6,2026-02-19T19:19:53.373,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!<br><br>Collect 4 bundled packs for Stellar Crown.
<br>Each Stellar Crown Sleeved Booster Pack contains 10 random cards.",,34.0,38.88,39.99,37.78,,Normal,,,,,,,,,,
557363,Stellar Crown Pokemon Center Elite Trainer Box (Exclusive) Case,None,https://tcgplayer-cdn.tcgplayer.com/product/557363_200w.jpg,3,23537,https://cpt.tcgcsv.com/hZs6,2026-02-19T19:19:44.017,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!<br><br>Each Stellar Crown Elite Trainer Box Case contains 4 boxes.
<br>
The Pokémon TCG: Scarlet & Violet—Stellar Crown Pokémon Center Elite Trainer Box includes:
<br><br>
• 11 Pokémon TCG: Scarlet & Violet—Stellar Crown booster packs
<br>
Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
• 1 full-art foil promo card featuring Noctowl with a Pokémon Center logo
<br>
• 1 full-art foil promo card featuring Noctowl
<br>
• 65 card sleeves featuring Stellar Form Terapagos
<br>
• 45 Pokémon TCG Energy cards
<br>
• A player’s guide to the Scarlet & Violet—Stellar Crown expansion
<br>
• 6 damage-counter dice
<br>
• 1 competition-legal coin-flip die
<br>
• 2 plastic condition markers
<br>
• A box to hold everything, with 4 dividers to keep it organized
<br>
• A code card for Pokémon Trading Card Game Live",,999.99,1499.99,4000.0,848.24,,Normal,,,,,,,,,,
557365,Stellar Crown Booster Box Case,None,https://tcgplayer-cdn.tcgplayer.com/product/557365_200w.jpg,3,23537,https://cpt.tcgcsv.com/kZs6,2024-09-13T04:08:36.667,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!",,1740.0,1950.0,4500.0,1576.53,,Normal,,,,,,,,,,
557366,Stellar Crown Build & Battle Box [Set of 10],None,https://tcgplayer-cdn.tcgplayer.com/product/557366_200w.jpg,3,23537,https://cpt.tcgcsv.com/lZs6,2024-12-23T20:27:27.82,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!
<br><br>Contents:
<br>• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>• 4 Pokémon TCG: Scarlet & Violet booster packs
<br>• A code card for Pokémon TCG Live",0820650859274,345.0,351.2,449.97,340.59,,Normal,,,,,,,,,,
559102,Stellar Crown Elite Trainer Box Case,None,https://tcgplayer-cdn.tcgplayer.com/product/559102_200w.jpg,3,23537,https://cpt.tcgcsv.com/3Gt6,2025-05-21T19:18:20.423,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!<br><br>
Each Stellar Crown Elite Trainer Box Case contains 10 boxes.
<br>
The Pokémon TCG: Scarlet & Violet—Stellar Crown Elite Trainer Box includes:
<br>9 Pokémon TCG: Scarlet & Violet—Stellar Crown booster packs
<br>Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>1 full-art foil promo card featuring Noctowl with a Pokémon Center logo
<br>1 full-art foil promo card featuring Noctowl
<br>65 card sleeves featuring Stellar Form Terapagos
<br>45 Pokémon TCG Energy cards
<br>A player’s guide to the Scarlet & Violet—Stellar Crown expansion
<br>6 damage-counter dice
<br>1 competition-legal coin-flip die
<br>2 plastic condition markers
<br>A box to hold everything, with 4 dividers to keep it organized
<br>A code card for Pokémon Trading Card Game Live",,1399.98,1489.98,1900.0,874.99,,Normal,,,,,,,,,,
559530,Stellar Crown Sleeved Booster Master Carton,None,https://tcgplayer-cdn.tcgplayer.com/product/559530_200w.jpg,3,23537,https://cpt.tcgcsv.com/DQt6,2024-09-13T04:08:36.667,1,"An Adventure to Awaken the Power Within! <br>
Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary Pokémon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera Pokémon ex. The newly discovered Hydrapple ex leads even more Pokémon ex into battle, and ACE SPEC cards continue to shake up the game in the Pokémon TCG: Scarlet & Violet—Stellar Crown expansion!
<br><br>
Product Details: <br>
• Case contains 144 sleeved booster packs<br>
•  Over 170 cards<br>
•  More than a dozen new Pokémon ex<br>
•  More new ACE SPEC cards<br>
•  More than 20 Trainer cards<br>
•  More than 30 Pokémon and Trainer cards with special illustrations",0820650879005,1199.84,1199.97,1350.0,1256.28,,Normal,,,,,,,,,,
567227,Venusaur ex,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/567227_200w.jpg,3,23537,https://cpt.tcgcsv.com/zVx6,2026-02-11T16:29:55.34,1,"<strong>Ability: Tranquil Flower</strong> Once during your turn, if this Pokémon is in the Active Spot, you may heal 60 damage from 1 of your Pokémon.",,0.6,1.29,50.0,1.27,1.0,Holofoil,001/142,Double Rare,Grass,340,Stage 2,[GGC] Dangerous Toxwhip (150)<br> Your opponent's Active Pokémon is now Confused and Poisoned.,Rx2,None,4,
567228,Ledyba,Ledyba,https://tcgplayer-cdn.tcgplayer.com/product/567228_200w.jpg,3,23537,https://cpt.tcgcsv.com/BVx6,2025-12-13T02:46:36.437,1,,,0.01,0.14,1000.13,0.13,0.01,Normal,002/142,Common,Grass,60,Basic,[CC] Headbutt Bounce (30),Rx2,None,1,
567228,Ledyba,Ledyba,https://tcgplayer-cdn.tcgplayer.com/product/567228_200w.jpg,3,23537,https://cpt.tcgcsv.com/BVx6,2025-12-13T02:46:36.437,1,,,0.01,0.2,1000.19,0.19,0.1,Reverse Holofoil,002/142,Common,Grass,60,Basic,[CC] Headbutt Bounce (30),Rx2,None,1,
567229,Ledian - 003/142,Ledian,https://tcgplayer-cdn.tcgplayer.com/product/567229_200w.jpg,3,23537,https://cpt.tcgcsv.com/CVx6,2025-10-31T18:17:10.507,1,"<strong>Ability: Glittering Star Pattern</strong> When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch in 1 of your opponent's Benched Pokémon that has 90 HP or less remaining into the Active Spot.",,0.01,0.23,1000.23,0.22,0.09,Reverse Holofoil,003/142,Rare,Grass,90,Stage 1,"[CC] Swift (70)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Rx2,None,0,
567229,Ledian - 003/142,Ledian,https://tcgplayer-cdn.tcgplayer.com/product/567229_200w.jpg,3,23537,https://cpt.tcgcsv.com/CVx6,2025-10-31T18:17:10.507,1,"<strong>Ability: Glittering Star Pattern</strong> When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch in 1 of your opponent's Benched Pokémon that has 90 HP or less remaining into the Active Spot.",,0.01,0.15,1000.11,0.09,0.03,Holofoil,003/142,Rare,Grass,90,Stage 1,"[CC] Swift (70)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Rx2,None,0,
567230,Celebi,Celebi,https://tcgplayer-cdn.tcgplayer.com/product/567230_200w.jpg,3,23537,https://cpt.tcgcsv.com/DVx6,2026-01-13T14:09:46.16,1,,,0.01,0.15,1000.11,0.09,0.01,Normal,004/142,Uncommon,Grass,80,Basic,[C] Collect<br> Draw a card.,Rx2,None,1,[G] Leaf Step (30)
567230,Celebi,Celebi,https://tcgplayer-cdn.tcgplayer.com/product/567230_200w.jpg,3,23537,https://cpt.tcgcsv.com/DVx6,2026-01-13T14:09:46.16,1,,,0.01,0.21,1000.19,0.18,0.07,Reverse Holofoil,004/142,Uncommon,Grass,80,Basic,[C] Collect<br> Draw a card.,Rx2,None,1,[G] Leaf Step (30)
567231,Lileep - 005/142,Lileep,https://tcgplayer-cdn.tcgplayer.com/product/567231_200w.jpg,3,23537,https://cpt.tcgcsv.com/FVx6,2025-10-31T18:17:13.217,1,,,0.01,0.13,1000.09,0.09,0.01,Normal,005/142,Common,Grass,100,Stage 1,"[G] Bind Down (50)<br> During your opponent's next turn, the Defending Pokémon can't retreat.",Rx2,None,2,
567231,Lileep - 005/142,Lileep,https://tcgplayer-cdn.tcgplayer.com/product/567231_200w.jpg,3,23537,https://cpt.tcgcsv.com/FVx6,2025-10-31T18:17:13.217,1,,,0.02,0.2,1000.14,0.14,0.03,Reverse Holofoil,005/142,Common,Grass,100,Stage 1,"[G] Bind Down (50)<br> During your opponent's next turn, the Defending Pokémon can't retreat.",Rx2,None,2,
567232,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/567232_200w.jpg,3,23537,https://cpt.tcgcsv.com/GVx6,2025-11-13T19:37:01.623,1,"<strong>Ability: Selective Slime</strong> Once during your turn, you may flip a coin. If heads, choose Burned, Confused, or Poisoned. Your opponent's Active Pokémon is now affected by that Special Condition.",,0.04,0.2,1000.15,0.16,0.04,Reverse Holofoil,006/142,Rare,Grass,150,Stage 2,[G] Miasma Wind (100x)<br> This attack does 100 damage for each Special Condition affecting your opponent's Active Pokémon.,Rx2,None,3,
567232,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/567232_200w.jpg,3,23537,https://cpt.tcgcsv.com/GVx6,2025-11-13T19:37:01.623,1,"<strong>Ability: Selective Slime</strong> Once during your turn, you may flip a coin. If heads, choose Burned, Confused, or Poisoned. Your opponent's Active Pokémon is now affected by that Special Condition.",,0.01,0.19,1000.12,0.13,0.02,Holofoil,006/142,Rare,Grass,150,Stage 2,[G] Miasma Wind (100x)<br> This attack does 100 damage for each Special Condition affecting your opponent's Active Pokémon.,Rx2,None,3,
567233,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/567233_200w.jpg,3,23537,https://cpt.tcgcsv.com/HVx6,2024-09-13T04:08:36.667,1,,,0.01,0.2,1000.14,0.13,0.01,Reverse Holofoil,007/142,Common,Grass,110,Basic,[C] Nosh<br> Heal 40 damage from this Pokémon.,Rx2,None,2,[GCC] Loom Over (130-)<br> This attack does 10 less damage for each damage counter on this Pokémon.
567233,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/567233_200w.jpg,3,23537,https://cpt.tcgcsv.com/HVx6,2024-09-13T04:08:36.667,1,,,0.01,0.11,1000.05,0.06,0.01,Normal,007/142,Common,Grass,110,Basic,[C] Nosh<br> Heal 40 damage from this Pokémon.,Rx2,None,2,[GCC] Loom Over (130-)<br> This attack does 10 less damage for each damage counter on this Pokémon.
567234,Mow Rotom,Mow Rotom,https://tcgplayer-cdn.tcgplayer.com/product/567234_200w.jpg,3,23537,https://cpt.tcgcsv.com/JVx6,2024-09-13T04:08:36.667,1,,,0.02,0.2,1000.18,0.17,0.16,Reverse Holofoil,008/142,Common,Grass,90,Basic,"[C] Reaping Dash (30)<br> Before doing damage, discard all Pokémon Tools and Special Energy from your opponent's Active Pokémon.",Rx2,None,1,
567234,Mow Rotom,Mow Rotom,https://tcgplayer-cdn.tcgplayer.com/product/567234_200w.jpg,3,23537,https://cpt.tcgcsv.com/JVx6,2024-09-13T04:08:36.667,1,,,0.01,0.11,1000.05,0.04,0.01,Normal,008/142,Common,Grass,90,Basic,"[C] Reaping Dash (30)<br> Before doing damage, discard all Pokémon Tools and Special Energy from your opponent's Active Pokémon.",Rx2,None,1,
567235,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/567235_200w.jpg,3,23537,https://cpt.tcgcsv.com/KVx6,2025-12-10T20:02:54.13,1,,,0.01,0.11,1000.05,0.03,0.01,Normal,009/142,Common,Grass,70,Basic,"[CC] Ambush (10+)<br> Flip a coin. If heads, this attack does 30 more damage.",Rx2,None,2,
567235,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/567235_200w.jpg,3,23537,https://cpt.tcgcsv.com/KVx6,2025-12-10T20:02:54.13,1,,,0.04,0.2,1000.16,0.15,0.11,Reverse Holofoil,009/142,Common,Grass,70,Basic,"[CC] Ambush (10+)<br> Flip a coin. If heads, this attack does 30 more damage.",Rx2,None,2,
567236,Gossifleur,Gossifleur,https://tcgplayer-cdn.tcgplayer.com/product/567236_200w.jpg,3,23537,https://cpt.tcgcsv.com/LVx6,2024-09-13T04:08:36.667,1,,,0.01,0.12,1000.05,0.04,0.01,Normal,010/142,Common,Grass,60,Basic,[C] Double Spin (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Rx2,None,1,
567236,Gossifleur,Gossifleur,https://tcgplayer-cdn.tcgplayer.com/product/567236_200w.jpg,3,23537,https://cpt.tcgcsv.com/LVx6,2024-09-13T04:08:36.667,1,,,0.01,0.19,1000.12,0.13,0.01,Reverse Holofoil,010/142,Common,Grass,60,Basic,[C] Double Spin (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Rx2,None,1,
567237,Eldegoss,Eldegoss,https://tcgplayer-cdn.tcgplayer.com/product/567237_200w.jpg,3,23537,https://cpt.tcgcsv.com/MVx6,2025-12-13T02:45:11.773,1,,,0.01,0.11,1000.06,0.04,0.01,Normal,011/142,Uncommon,Grass,90,Stage 1,"[C] Breezy Gift<br> Put this Pokémon and all attached cards into your deck. If you do, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck.",Rx2,None,1,[G] Leafage (50)
567237,Eldegoss,Eldegoss,https://tcgplayer-cdn.tcgplayer.com/product/567237_200w.jpg,3,23537,https://cpt.tcgcsv.com/MVx6,2025-12-13T02:45:11.773,1,,,0.01,0.2,1000.09,0.08,0.05,Reverse Holofoil,011/142,Uncommon,Grass,90,Stage 1,"[C] Breezy Gift<br> Put this Pokémon and all attached cards into your deck. If you do, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck.",Rx2,None,1,[G] Leafage (50)
567238,Applin,Applin,https://tcgplayer-cdn.tcgplayer.com/product/567238_200w.jpg,3,23537,https://cpt.tcgcsv.com/NVx6,2025-11-12T03:57:53.96,1,,,0.01,0.18,1000.2,0.17,0.05,Normal,012/142,Common,Grass,40,Basic,[G] Spray Fluid (20),Rx2,None,1,
567238,Applin,Applin,https://tcgplayer-cdn.tcgplayer.com/product/567238_200w.jpg,3,23537,https://cpt.tcgcsv.com/NVx6,2025-11-12T03:57:53.96,1,,,0.02,0.24,19.98,0.25,0.12,Reverse Holofoil,012/142,Common,Grass,40,Basic,[G] Spray Fluid (20),Rx2,None,1,
567239,Dipplin,Dipplin,https://tcgplayer-cdn.tcgplayer.com/product/567239_200w.jpg,3,23537,https://cpt.tcgcsv.com/PVx6,2025-10-31T18:17:10.387,1,,,0.02,0.23,1000.22,0.23,0.13,Reverse Holofoil,013/142,Common,Grass,90,Stage 1,"[G] Coated Attack (20)<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon.",Rx2,None,3,
