productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
542680,Bramblin,Bramblin,https://tcgplayer-cdn.tcgplayer.com/product/542680_200w.jpg,3,23381,https://cpt.tcgcsv.com/D5m6,2024-03-22T15:53:19.26,1,,0.01,0.12,1000.08,0.09,0.04,Normal,,020/162,Common,Grass,50,Basic,[C][C] Spike Sting,,Rx2,None,1
542680,Bramblin,Bramblin,https://tcgplayer-cdn.tcgplayer.com/product/542680_200w.jpg,3,23381,https://cpt.tcgcsv.com/D5m6,2024-03-22T15:53:19.26,1,,0.02,0.2,2.37,0.15,0.02,Reverse Holofoil,,020/162,Common,Grass,50,Basic,[C][C] Spike Sting,,Rx2,None,1
542681,Mist Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/542681_200w.jpg,3,23381,https://cpt.tcgcsv.com/F5m6,2025-12-02T04:29:17.167,1,"As long as this card is attached to a Pokémon, it provides [C] Energy.<br>
Prevent all effects of attacks from your opponent’s Pokémon done to the Pokémon this card is attached to. (Existing effects are not removed. Damage is not an effect.)",0.39,0.75,19.98,0.86,,Reverse Holofoil,,161/162,Uncommon,Special Rainbow Energy,,,,,,,
542681,Mist Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/542681_200w.jpg,3,23381,https://cpt.tcgcsv.com/F5m6,2025-12-02T04:29:17.167,1,"As long as this card is attached to a Pokémon, it provides [C] Energy.<br>
Prevent all effects of attacks from your opponent’s Pokémon done to the Pokémon this card is attached to. (Existing effects are not removed. Damage is not an effect.)",0.18,0.45,50.0,0.45,,Normal,,161/162,Uncommon,Special Rainbow Energy,,,,,,,
542682,Neo Upper Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/542682_200w.jpg,3,23381,https://cpt.tcgcsv.com/G5m6,2026-02-16T12:17:07.86,1,"As long as this card is attached to a Pokémon, it provides [C] Energy.<br>
If this card is attached to a Stage 2 Pokémon, this card provides every type of Energy but provides only 2 Energy at a time instead.",10.0,15.32,4321.0,14.02,20.48,Holofoil,,162/162,ACE SPEC Rare,Special Rainbow Energy,,,,,,,
542759,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/542759_200w.jpg,3,23381,https://cpt.tcgcsv.com/c7m6,2025-11-29T06:33:01.65,1,"<strong>Ability–Poison Point</strong><br>
If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Poisoned.",0.03,0.2,19.98,0.17,0.13,Reverse Holofoil,,009/162,Uncommon,Grass,130,Stage 1,"[C][C] Bind Down (70)
During your opponent's next turn, the Defending Pokémon can't retreat.",,Rx2,None,2
542759,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/542759_200w.jpg,3,23381,https://cpt.tcgcsv.com/c7m6,2025-11-29T06:33:01.65,1,"<strong>Ability–Poison Point</strong><br>
If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Poisoned.",0.01,0.15,1000.09,0.09,0.03,Normal,,009/162,Uncommon,Grass,130,Stage 1,"[C][C] Bind Down (70)
During your opponent's next turn, the Defending Pokémon can't retreat.",,Rx2,None,2
542760,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/542760_200w.jpg,3,23381,https://cpt.tcgcsv.com/d7m6,2026-03-09T17:22:34.383,1,"<strong>Ability– Solid Shell</strong><br>
This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",0.04,0.25,19.98,0.27,0.14,Reverse Holofoil,,010/162,Common,Grass,80,Basic,[G][C][C] Leafage (30),,Rx2,None,3
542760,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/542760_200w.jpg,3,23381,https://cpt.tcgcsv.com/d7m6,2026-03-09T17:22:34.383,1,"<strong>Ability– Solid Shell</strong><br>
This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",0.01,0.17,1000.16,0.16,0.08,Normal,,010/162,Common,Grass,80,Basic,[G][C][C] Leafage (30),,Rx2,None,3
542761,Shaymin,Shaymin,https://tcgplayer-cdn.tcgplayer.com/product/542761_200w.jpg,3,23381,https://cpt.tcgcsv.com/f7m6,2026-02-17T14:24:02.333,1,,0.03,0.2,40.0,0.13,0.05,Reverse Holofoil,,013/162,Uncommon,Grass,70,Basic,"[G] Pinpoint Drive
This attack does 60 damage to 1 of your opponent's Benched Pokémon ex or Pokémon V. (Don't apply Weakness and Resistance for Benched Pokémon.",[C][C] Rear Kick (50),Rx2,None,0
542761,Shaymin,Shaymin,https://tcgplayer-cdn.tcgplayer.com/product/542761_200w.jpg,3,23381,https://cpt.tcgcsv.com/f7m6,2026-02-17T14:24:02.333,1,,0.01,0.15,1000.09,0.08,0.05,Normal,,013/162,Uncommon,Grass,70,Basic,"[G] Pinpoint Drive
This attack does 60 damage to 1 of your opponent's Benched Pokémon ex or Pokémon V. (Don't apply Weakness and Resistance for Benched Pokémon.",[C][C] Rear Kick (50),Rx2,None,0
542762,Sawsbuck - 017/162,Sawsbuck,https://tcgplayer-cdn.tcgplayer.com/product/542762_200w.jpg,3,23381,https://cpt.tcgcsv.com/g7m6,2026-03-09T17:20:44.887,1,"<strong>Ability–Changing Seasons</strong><br>
Once during your turn, you may search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.17,1000.17,0.18,0.09,Normal,,017/162,Uncommon,Grass,130,Stage 1,[G][C][C] Superpowered Horns (110),,Rx2,None,2
542762,Sawsbuck - 017/162,Sawsbuck,https://tcgplayer-cdn.tcgplayer.com/product/542762_200w.jpg,3,23381,https://cpt.tcgcsv.com/g7m6,2026-03-09T17:20:44.887,1,"<strong>Ability–Changing Seasons</strong><br>
Once during your turn, you may search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",0.02,0.22,19.98,0.2,0.14,Reverse Holofoil,,017/162,Uncommon,Grass,130,Stage 1,[G][C][C] Superpowered Horns (110),,Rx2,None,2
542763,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/542763_200w.jpg,3,23381,https://cpt.tcgcsv.com/h7m6,2026-03-09T17:15:04.733,1,,0.01,0.18,19.98,0.13,0.08,Reverse Holofoil,,018/162,Common,Grass,70,Basic,"[C] Flock 
Search your deck for up to 2 Grubbin and put them onto your Bench. Then, shuffle your deck.",[C][C] Vise Grip (10),Rx2,None,1
542763,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/542763_200w.jpg,3,23381,https://cpt.tcgcsv.com/h7m6,2026-03-09T17:15:04.733,1,,0.01,0.12,1000.09,0.09,0.02,Normal,,018/162,Common,Grass,70,Basic,"[C] Flock 
Search your deck for up to 2 Grubbin and put them onto your Bench. Then, shuffle your deck.",[C][C] Vise Grip (10),Rx2,None,1
542764,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/542764_200w.jpg,3,23381,https://cpt.tcgcsv.com/j7m6,2024-03-22T15:53:19.04,1,,0.02,0.19,19.98,0.12,0.09,Reverse Holofoil,,019/162,Uncommon,Grass,130,Basic,[C][C] Spinning Attack (30),"[G][G][C] Steel Anchor (80+)
If you have any Metal Pokémon on your Bench, this attack does 80 more damage.",Rx2,None,3
542764,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/542764_200w.jpg,3,23381,https://cpt.tcgcsv.com/j7m6,2024-03-22T15:53:19.04,1,,0.01,0.14,1000.12,0.12,0.05,Normal,,019/162,Uncommon,Grass,130,Basic,[C][C] Spinning Attack (30),"[G][G][C] Steel Anchor (80+)
If you have any Metal Pokémon on your Bench, this attack does 80 more damage.",Rx2,None,3
542765,Brambleghast,Brambleghast,https://tcgplayer-cdn.tcgplayer.com/product/542765_200w.jpg,3,23381,https://cpt.tcgcsv.com/k7m6,2025-12-09T04:59:35.11,1,"<strong>Ability—Resilient Soul</strong><br>
For each Prize card your opponent has taken, this Pokémon gets +50 HP.",0.01,0.15,1000.08,0.08,0.02,Holofoil,,021/162,Rare,Grass,100,Stage 1,"[G][C][C] Powerful Needles (80x)
Flip a coin for each Energy attached to this Pokémon. This attack does 80 damage for each heads.",,Rx2,None,3
542765,Brambleghast,Brambleghast,https://tcgplayer-cdn.tcgplayer.com/product/542765_200w.jpg,3,23381,https://cpt.tcgcsv.com/k7m6,2025-12-09T04:59:35.11,1,"<strong>Ability—Resilient Soul</strong><br>
For each Prize card your opponent has taken, this Pokémon gets +50 HP.",0.05,0.25,19.98,0.18,0.11,Reverse Holofoil,,021/162,Rare,Grass,100,Stage 1,"[G][C][C] Powerful Needles (80x)
Flip a coin for each Energy attached to this Pokémon. This attack does 80 damage for each heads.",,Rx2,None,3
542766,Scovillain ex,Scovillain,https://tcgplayer-cdn.tcgplayer.com/product/542766_200w.jpg,3,23381,https://cpt.tcgcsv.com/l7m6,2026-02-11T18:11:18.867,1,,0.39,0.99,4321.0,0.61,0.71,Holofoil,,022/162,Double Rare,Grass,260,Stage 1,"[C] Chili Snapper Bind
Your opponent's Active Pokemon is now Burned. During your opponent's next turn, that Pokemon can't retreat.","[G][G] Two-Headed Crushing (140)
Discard a random card from your opponent's hand. Discard the top card of your opponent's deck.",Rx2,None,2
542767,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/542767_200w.jpg,3,23381,https://cpt.tcgcsv.com/m7m6,2025-10-31T18:10:45.387,1,,0.04,0.2,25.0,0.14,0.08,Reverse Holofoil,,023/162,Common,Grass,50,Basic,"[C] Slight Intrusion (30)
This Pokemon also does 10 damage to itself.",,Rx2,None,1
542767,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/542767_200w.jpg,3,23381,https://cpt.tcgcsv.com/m7m6,2025-10-31T18:10:45.387,1,,0.01,0.15,1000.07,0.07,0.01,Normal,,023/162,Common,Grass,50,Basic,"[C] Slight Intrusion (30)
This Pokemon also does 10 damage to itself.",,Rx2,None,1
542768,Rabsca,Rabsca,https://tcgplayer-cdn.tcgplayer.com/product/542768_200w.jpg,3,23381,https://cpt.tcgcsv.com/n7m6,2025-12-09T05:04:43.877,1,"<strong>Ability — Spherical Shield</strong><br>
Prevent all damage from and effects of atacks from your opponent's Pokemon done to your Benched Pokemon.",0.01,0.17,1000.17,0.18,,Normal,,024/162,Uncommon,Grass,70,Stage 1,"[G] Psychic (10+)
This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,Rx2,None,1
542768,Rabsca,Rabsca,https://tcgplayer-cdn.tcgplayer.com/product/542768_200w.jpg,3,23381,https://cpt.tcgcsv.com/n7m6,2025-12-09T05:04:43.877,1,"<strong>Ability — Spherical Shield</strong><br>
Prevent all damage from and effects of atacks from your opponent's Pokemon done to your Benched Pokemon.",0.02,0.23,40.0,0.23,0.14,Reverse Holofoil,,024/162,Uncommon,Grass,70,Stage 1,"[G] Psychic (10+)
This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,Rx2,None,1
542769,Iron Leaves ex - 025/162,Iron Leaves,https://tcgplayer-cdn.tcgplayer.com/product/542769_200w.jpg,3,23381,https://cpt.tcgcsv.com/p7m6,2026-02-17T20:29:52.317,1,"<strong>Ability — Rapid Vernier</strong><br>
When you play this Pokemon from your hand onto your Bench during your turn, you may switch it with your Active Pokemon. If you do, you may move any amount of Energy from your other Pokemon to this Pokemon.",0.5,0.96,13.0,0.8,0.8,Holofoil,,025/162,Double Rare,Grass,220,Basic,"[G][G][C] Prism Edge (180)
During your next turn, this Pokemon can't attack.",,Rx2,None,1
542770,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/542770_200w.jpg,3,23381,https://cpt.tcgcsv.com/q7m6,2026-03-09T17:19:51.833,1,,0.01,0.15,1000.11,0.14,0.01,Normal,,026/162,Common,Fire,70,Basic,"[C] Charge Energy
Search your deck for a Basic Energy card, reveal it, and put it into your hand. Then, shuffle your deck.",[R][C] Flame Tail (20),Wx2,None,1
542770,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/542770_200w.jpg,3,23381,https://cpt.tcgcsv.com/q7m6,2026-03-09T17:19:51.833,1,,0.03,0.22,19.98,0.2,0.13,Reverse Holofoil,,026/162,Common,Fire,70,Basic,"[C] Charge Energy
Search your deck for a Basic Energy card, reveal it, and put it into your hand. Then, shuffle your deck.",[R][C] Flame Tail (20),Wx2,None,1
542771,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/542771_200w.jpg,3,23381,https://cpt.tcgcsv.com/r7m6,2024-03-22T15:53:20.04,1,,0.01,0.15,1000.13,0.14,0.1,Normal,,027/162,Uncommon,Fire,110,Stage 1,[C] Combustion (20),"[R][C] Inferno Onrush (120)
This Pokemon also does 30 damage to itself.",Wx2,None,0
542771,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/542771_200w.jpg,3,23381,https://cpt.tcgcsv.com/r7m6,2024-03-22T15:53:20.04,1,,0.01,0.2,19.98,0.2,0.11,Reverse Holofoil,,027/162,Uncommon,Fire,110,Stage 1,[C] Combustion (20),"[R][C] Inferno Onrush (120)
This Pokemon also does 30 damage to itself.",Wx2,None,0
542772,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/542772_200w.jpg,3,23381,https://cpt.tcgcsv.com/s7m6,2024-03-22T15:53:20.173,1,,0.01,0.2,19.98,0.12,0.09,Reverse Holofoil,,028/162,Common,Fire,80,Basic,"[R] Roasting Heat (10+)
If your opponent's Active Pokemon is Burned, this attack does 40 more damage.",,Wx2,None,2
542772,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/542772_200w.jpg,3,23381,https://cpt.tcgcsv.com/s7m6,2024-03-22T15:53:20.173,1,,0.01,0.14,1000.07,0.07,0.01,Normal,,028/162,Common,Fire,80,Basic,"[R] Roasting Heat (10+)
If your opponent's Active Pokemon is Burned, this attack does 40 more damage.",,Wx2,None,2
542773,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/542773_200w.jpg,3,23381,https://cpt.tcgcsv.com/t7m6,2025-10-31T18:10:44.597,1,"<strong>Ability — Lava Zone</strong><br>
Whenever your opponent's Active Pokemon moves to the Bench during their turn, their new Active Pokemon is now Burned.",0.05,0.25,19.98,0.25,0.19,Reverse Holofoil,,029/162,Rare,Fire,120,Stage 1,[R][C][C] Heat Blast (100),,Wx2,None,4
542773,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/542773_200w.jpg,3,23381,https://cpt.tcgcsv.com/t7m6,2025-10-31T18:10:44.597,1,"<strong>Ability — Lava Zone</strong><br>
Whenever your opponent's Active Pokemon moves to the Bench during their turn, their new Active Pokemon is now Burned.",0.01,0.17,1000.16,0.16,0.1,Holofoil,,029/162,Rare,Fire,120,Stage 1,[R][C][C] Heat Blast (100),,Wx2,None,4
542774,Victini,Victini,https://tcgplayer-cdn.tcgplayer.com/product/542774_200w.jpg,3,23381,https://cpt.tcgcsv.com/v7m6,2026-02-16T12:17:20.087,1,,0.01,0.15,1000.09,0.1,0.1,Normal,,030/162,Common,Fire,80,Basic,"[C] Flippity Flap
Shuffle your hand into your deck. Then, draw 6 cards.","[R] Singe Off (30)
Discard a Special Energy from your opponent's Active Pokemon.",Wx2,None,1
542774,Victini,Victini,https://tcgplayer-cdn.tcgplayer.com/product/542774_200w.jpg,3,23381,https://cpt.tcgcsv.com/v7m6,2026-02-16T12:17:20.087,1,,0.04,0.21,19.98,0.2,0.1,Reverse Holofoil,,030/162,Common,Fire,80,Basic,"[C] Flippity Flap
Shuffle your hand into your deck. Then, draw 6 cards.","[R] Singe Off (30)
Discard a Special Energy from your opponent's Active Pokemon.",Wx2,None,1
542775,Heatmor,Heatmor,https://tcgplayer-cdn.tcgplayer.com/product/542775_200w.jpg,3,23381,https://cpt.tcgcsv.com/w7m6,2024-03-22T15:53:20.713,1,,0.02,0.18,40.0,0.14,0.1,Reverse Holofoil,,031/162,Common,Fire,110,Basic,[R] Live Coal (20),"[R][R][C] Licking Flames (130)
Flip 3 coins. For each tails, discard an Energy from this Pokemon.",Wx2,None,1
542775,Heatmor,Heatmor,https://tcgplayer-cdn.tcgplayer.com/product/542775_200w.jpg,3,23381,https://cpt.tcgcsv.com/w7m6,2024-03-22T15:53:20.713,1,,0.01,0.14,1000.08,0.08,0.03,Normal,,031/162,Common,Fire,110,Basic,[R] Live Coal (20),"[R][R][C] Licking Flames (130)
Flip 3 coins. For each tails, discard an Energy from this Pokemon.",Wx2,None,1
542776,Litten - 032/162,Litten,https://tcgplayer-cdn.tcgplayer.com/product/542776_200w.jpg,3,23381,https://cpt.tcgcsv.com/x7m6,2024-03-22T15:53:20.823,1,,0.04,0.21,69.5,0.16,0.16,Reverse Holofoil,,032/162,Common,Fire,70,Basic,"[R] Fake Out (10)
Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Wx2,None,2
542776,Litten - 032/162,Litten,https://tcgplayer-cdn.tcgplayer.com/product/542776_200w.jpg,3,23381,https://cpt.tcgcsv.com/x7m6,2024-03-22T15:53:20.823,1,,0.01,0.15,1000.09,0.1,0.08,Normal,,032/162,Common,Fire,70,Basic,"[R] Fake Out (10)
Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Wx2,None,2
542777,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/542777_200w.jpg,3,23381,https://cpt.tcgcsv.com/z7m6,2026-03-09T17:22:27.77,1,,0.01,0.17,1000.15,0.15,,Normal,,033/162,Common,Fire,100,Stage 1,[R] Bite (30),"[R][C][C] Flare Strike (80)
During your next turn, this Pokemon can't use Flare Strike.",Wx2,None,2
542777,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/542777_200w.jpg,3,23381,https://cpt.tcgcsv.com/z7m6,2026-03-09T17:22:27.77,1,,0.02,0.22,19.98,0.21,0.1,Reverse Holofoil,,033/162,Common,Fire,100,Stage 1,[R] Bite (30),"[R][C][C] Flare Strike (80)
During your next turn, this Pokemon can't use Flare Strike.",Wx2,None,2
542778,Incineroar ex - 034/162,Incineroar,https://tcgplayer-cdn.tcgplayer.com/product/542778_200w.jpg,3,23381,https://cpt.tcgcsv.com/B7m6,2026-02-16T12:16:57.44,1,"<strong>Ability — Hustle Play</strong><br>
Attacks used by this Pokemon cost C less for each of your opponent's Benched Pokemon.",0.38,0.93,4321.0,0.75,0.76,Holofoil,,034/162,Double Rare,Fire,320,Stage 2,"[R][C][C][C] Blaze Blast (240)
Your opponent's Active Pokemon is now Burned.",,Wx2,None,2
542779,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/542779_200w.jpg,3,23381,https://cpt.tcgcsv.com/C7m6,2025-11-13T23:06:45.007,1,,0.01,0.2,69.5,0.13,0.09,Reverse Holofoil,,035/162,Common,Fire,120,Basic,"[R][C] Spit-Out Shot
This attack does 40 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.</em>",[1RR] Steam Artillery (100),Wx2,None,2
542779,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/542779_200w.jpg,3,23381,https://cpt.tcgcsv.com/C7m6,2025-11-13T23:06:45.007,1,,0.01,0.14,1000.1,0.1,0.01,Normal,,035/162,Common,Fire,120,Basic,"[R][C] Spit-Out Shot
This attack does 40 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.</em>",[1RR] Steam Artillery (100),Wx2,None,2
542780,Sizzlipede,Sizzlipede,https://tcgplayer-cdn.tcgplayer.com/product/542780_200w.jpg,3,23381,https://cpt.tcgcsv.com/D7m6,2025-10-31T18:10:45.647,1,,0.01,0.12,1000.09,0.09,0.02,Normal,,036/162,Common,Fire,80,Basic,"[R] Head Dive (30)
This Pokemon also does 10 damage to itself.",,Wx2,None,2
542780,Sizzlipede,Sizzlipede,https://tcgplayer-cdn.tcgplayer.com/product/542780_200w.jpg,3,23381,https://cpt.tcgcsv.com/D7m6,2025-10-31T18:10:45.647,1,,0.03,0.18,19.98,0.13,0.1,Reverse Holofoil,,036/162,Common,Fire,80,Basic,"[R] Head Dive (30)
This Pokemon also does 10 damage to itself.",,Wx2,None,2
542781,Centiskorch,Centiskorch,https://tcgplayer-cdn.tcgplayer.com/product/542781_200w.jpg,3,23381,https://cpt.tcgcsv.com/F7m6,2024-03-22T15:53:21.57,1,,0.02,0.2,19.98,0.12,0.09,Reverse Holofoil,,037/162,Uncommon,Fire,140,Stage 1,"[R] Singe
Your opponent's Active Pokemon is now Burned","[R][R] Charring Breath (180)
If your opponent's Active Pokemon isn't Burned, this attack does nothing.",Wx2,None,3
542781,Centiskorch,Centiskorch,https://tcgplayer-cdn.tcgplayer.com/product/542781_200w.jpg,3,23381,https://cpt.tcgcsv.com/F7m6,2024-03-22T15:53:21.57,1,,0.01,0.14,1000.07,0.07,0.05,Normal,,037/162,Uncommon,Fire,140,Stage 1,"[R] Singe
Your opponent's Active Pokemon is now Burned","[R][R] Charring Breath (180)
If your opponent's Active Pokemon isn't Burned, this attack does nothing.",Wx2,None,3
542782,Gouging Fire ex - 038/162,Gouging Fire,https://tcgplayer-cdn.tcgplayer.com/product/542782_200w.jpg,3,23381,https://cpt.tcgcsv.com/G7m6,2026-01-20T14:28:47.767,1,,0.48,0.99,4321.0,0.69,0.99,Holofoil,,038/162,Double Rare,Fire,230,Basic,[R][C] Heat Blast (60),"[R][R][C] Blaze Blits (260)
This Pokemon can't use Blaze Blitz again until it leaves the Active Spot.",Wx2,None,2
542783,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/542783_200w.jpg,3,23381,https://cpt.tcgcsv.com/H7m6,2025-11-25T19:10:26.81,1,,0.1,0.31,40.0,0.32,0.3,Reverse Holofoil,,039/162,Common,Water,70,Basic,"[W] Big Bite (10) 
During your opponent's next turn, the Defending Pokémon can't retreat.",,Lx2,None,1
542783,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/542783_200w.jpg,3,23381,https://cpt.tcgcsv.com/H7m6,2025-11-25T19:10:26.81,1,,0.02,0.25,1000.25,0.24,0.14,Normal,,039/162,Common,Water,70,Basic,"[W] Big Bite (10) 
During your opponent's next turn, the Defending Pokémon can't retreat.",,Lx2,None,1
542784,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/542784_200w.jpg,3,23381,https://cpt.tcgcsv.com/J7m6,2025-10-31T18:10:42.367,1,,0.05,0.35,19.98,0.33,0.26,Reverse Holofoil,,040/162,Common,Water,90,Stage 1,"[W] Reverse Thrust (30) 
Switch this Pokémon with 1 of your Benched Pokémon.",,Lx2,None,2
542784,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/542784_200w.jpg,3,23381,https://cpt.tcgcsv.com/J7m6,2025-10-31T18:10:42.367,1,,0.01,0.29,50.0,0.26,0.18,Normal,,040/162,Common,Water,90,Stage 1,"[W] Reverse Thrust (30) 
Switch this Pokémon with 1 of your Benched Pokémon.",,Lx2,None,2
542785,Feraligatr,Feraligatr,https://tcgplayer-cdn.tcgplayer.com/product/542785_200w.jpg,3,23381,https://cpt.tcgcsv.com/K7m6,2025-10-31T18:10:42.233,1,"<strong>Ability—Torrential Heart</strong><br>
Once during your turn, you may put 5 damage counters on this Pokémon. If you do, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon during this turn (before applying Weakness and Resistance).",0.01,0.27,1000.29,0.25,0.18,Holofoil,,041/162,Rare,Water,180,Stage 2,"[W][W] Giant Wave (160)
This Pokémon can't use Giant Wave during your next turn.",,Lx2,None,3
542785,Feraligatr,Feraligatr,https://tcgplayer-cdn.tcgplayer.com/product/542785_200w.jpg,3,23381,https://cpt.tcgcsv.com/K7m6,2025-10-31T18:10:42.233,1,"<strong>Ability—Torrential Heart</strong><br>
Once during your turn, you may put 5 damage counters on this Pokémon. If you do, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon during this turn (before applying Weakness and Resistance).",0.15,0.46,50.0,0.46,0.46,Reverse Holofoil,,041/162,Rare,Water,180,Stage 2,"[W][W] Giant Wave (160)
This Pokémon can't use Giant Wave during your next turn.",,Lx2,None,3
542786,Carvanha,Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/542786_200w.jpg,3,23381,https://cpt.tcgcsv.com/L7m6,2024-08-28T19:19:31.46,1,,0.01,0.12,1000.09,0.09,0.01,Normal,,042/162,Common,Water,50,Basic,[C][C] Wave Splash (30),,Lx2,None,1
542786,Carvanha,Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/542786_200w.jpg,3,23381,https://cpt.tcgcsv.com/L7m6,2024-08-28T19:19:31.46,1,,0.01,0.2,40.0,0.14,0.1,Reverse Holofoil,,042/162,Common,Water,50,Basic,[C][C] Wave Splash (30),,Lx2,None,1
542787,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/542787_200w.jpg,3,23381,https://cpt.tcgcsv.com/M7m6,2025-10-31T18:10:42.303,1,,0.01,0.2,1000.21,0.21,0.05,Normal,,043/162,Uncommon,Water,120,Stage 1,"[C][C] Chew Off (50)
Flip 3 coins. For each heads, discard a random card from your opponent’s hand.",[W][C][C] Jet Headbutt (100),Lx2,None,1
542787,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/542787_200w.jpg,3,23381,https://cpt.tcgcsv.com/M7m6,2025-10-31T18:10:42.303,1,,0.02,0.23,69.0,0.21,0.1,Reverse Holofoil,,043/162,Uncommon,Water,120,Stage 1,"[C][C] Chew Off (50)
Flip 3 coins. For each heads, discard a random card from your opponent’s hand.",[W][C][C] Jet Headbutt (100),Lx2,None,1
542788,Keldeo,Keldeo,https://tcgplayer-cdn.tcgplayer.com/product/542788_200w.jpg,3,23381,https://cpt.tcgcsv.com/N7m6,2025-10-31T18:10:45.447,1,,0.01,0.16,1000.16,0.16,0.06,Normal,,044/162,Uncommon,Water,110,Basic,"[W] Rapid Draw (20) 
Draw 2 cards.",[W][W][C] Aqua Blade (110),Lx2,None,1
542788,Keldeo,Keldeo,https://tcgplayer-cdn.tcgplayer.com/product/542788_200w.jpg,3,23381,https://cpt.tcgcsv.com/N7m6,2025-10-31T18:10:45.447,1,,0.04,0.2,19.98,0.19,0.1,Reverse Holofoil,,044/162,Uncommon,Water,110,Basic,"[W] Rapid Draw (20) 
Draw 2 cards.",[W][W][C] Aqua Blade (110),Lx2,None,1
542789,Snom - 045/162,Snom,https://tcgplayer-cdn.tcgplayer.com/product/542789_200w.jpg,3,23381,https://cpt.tcgcsv.com/P7m6,2025-10-31T18:10:42.693,1,,0.01,0.15,1000.14,0.13,0.03,Normal,,045/162,Common,Water,50,Basic,"[W] Powder Snow (10) 
Your opponent’s Active Pokémon is now Asleep.",,Mx2,None,2
542789,Snom - 045/162,Snom,https://tcgplayer-cdn.tcgplayer.com/product/542789_200w.jpg,3,23381,https://cpt.tcgcsv.com/P7m6,2025-10-31T18:10:42.693,1,,0.02,0.25,19.98,0.25,0.14,Reverse Holofoil,,045/162,Common,Water,50,Basic,"[W] Powder Snow (10) 
Your opponent’s Active Pokémon is now Asleep.",,Mx2,None,2
542790,Frosmoth,Frosmoth,https://tcgplayer-cdn.tcgplayer.com/product/542790_200w.jpg,3,23381,https://cpt.tcgcsv.com/Q7m6,2025-11-29T05:59:47.3,1,,0.01,0.16,1000.16,0.16,0.08,Normal,,046/162,Common,Water,110,Stage 1,"[W][W] Freezing Cold (100) 
During your opponent’s next turn, the Defending Pokémon can’t attack.",,Mx2,None,2
