productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
672734,Ascended Heroes Mega Emboar ex Box,None,https://tcgplayer-cdn.tcgplayer.com/product/672734_200w.jpg,3,24541,https://cpt.tcgcsv.com/J6p7,2026-04-24T04:10:22.94,1,"Mega Evolution Pokémon ex Embody Heart and Power in Battle!
Forge a bond that takes your partner Pokémon’s strength past the limit with Mega Evolution! In this box, you’ll find Mega Meganium ex, Mega Emboar ex,
or Mega Feraligatr ex as a playable foil promo card, along with an oversize lenticular card with dynamic artwork and four booster packs from the special
Mega Evolution—Ascended Heroes expansion.
The Pokémon TCG: Mega Evolution—Ascended Heroes Mega Emboar ex Box
includes:<br>
• 1 foil promo card featuring Mega Emboar ex<br>
• 1 oversize lenticular promo card featuring Mega Emboar ex<br>
• 4 Pokémon TCG: Mega Evolution—Ascended Heroes booster packs",49.76,60.0,99.0,56.33,,Normal,0196214141469,,,,,,,,,,
672735,Ascended Heroes Mega Feraligatr ex Box,None,https://tcgplayer-cdn.tcgplayer.com/product/672735_200w.jpg,3,24541,https://cpt.tcgcsv.com/K6p7,2026-04-24T04:10:22.94,1,"Mega Evolution Pokémon ex Embody Heart and Power in Battle!
Forge a bond that takes your partner Pokémon’s strength past the limit with Mega Evolution! In this box, you’ll find Mega Meganium ex, Mega Emboar ex,
or Mega Feraligatr ex as a playable foil promo card, along with an oversize lenticular card with dynamic artwork and four booster packs from the special
Mega Evolution—Ascended Heroes expansion.
The Pokémon TCG: Mega Evolution—Ascended Heroes Mega Feraligatr ex Box
includes:
• 1 foil promo card featuring Mega Feraligatr ex
• 1 oversize lenticular promo card featuring Mega Feraligatr ex
• 4 Pokémon TCG: Mega Evolution—Ascended Heroes booster packs",51.0,60.47,99.0,54.68,,Normal,0196214141469,,,,,,,,,,
672737,Ascended Heroes Mega ex Boxes Case,None,https://tcgplayer-cdn.tcgplayer.com/product/672737_200w.jpg,3,24541,https://cpt.tcgcsv.com/M6p7,2026-04-24T04:10:22.94,1,"Mega Evolution Pokémon ex Embody Heart and Power in Battle!
Forge a bond that takes your partner Pokémon’s strength past the limit with Mega Evolution! In this box, you’ll find Mega Meganium ex, Mega Emboar ex,
or Mega Feraligatr ex as a playable foil promo card, along with an oversize lenticular card with dynamic artwork and four booster packs from the special
Mega Evolution—Ascended Heroes expansion.<br><br>

<strong> Case Contains 6 boxes</strong><br><br>
The Pokémon TCG: Mega Evolution—Ascended Heroes Mega Meganium ex Box, Mega Emboar ex Box, or Mega Feraligatr ex Box
includes:<br>
• 1 foil promo card featuring Mega Meganium ex, Mega Emboar ex, or Mega Feraligatr ex<br>
• 1 oversize lenticular promo card featuring Mega Meganium ex, Mega Emboar ex, or Mega Feraligatr ex<br>
• 4 Pokémon TCG: Mega Evolution—Ascended Heroes booster packs",323.0,385.0,499.85,400.34,,Normal,10196214141466,,,,,,,,,,
675813,Erika's Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/675813_200w.jpg,3,24541,https://cpt.tcgcsv.com/hlq7,2026-04-22T02:58:52.423,1,,0.01,0.15,69.5,0.09,0.01,Normal,,001/217,Common,Grass,60,Basic,[G] Reckless Charge (30)<br> This Pokemon also does 10 damage to itself.,Rx2,1,,
675814,Erika's Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/675814_200w.jpg,3,24541,https://cpt.tcgcsv.com/jlq7,2026-04-13T20:24:21.823,1,,0.01,0.16,19.98,0.12,0.05,Normal,,002/217,Uncommon,Grass,90,Stage 1,[GC] Poison Spray (50)<br> Your opponent's Active Pokemon is now Poisoned.,Rx2,1,,
675815,Erika's Vileplume ex,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/675815_200w.jpg,3,24541,https://cpt.tcgcsv.com/klq7,2026-02-03T19:44:37.77,1,"<strong>Ability: Lovely Fragrance</strong> Once during your turn, you may use this Ability. Heal 30 damage from each of your Pokemon.",0.25,1.2,4321.0,0.98,,Holofoil,,003/217,Double Rare,Grass,310,Stage 2,[GGC] Bloom Powder (160)<br> Your opponent's Active Pokemon is now Asleep and Poisoned.,Rx2,2,,
675816,Erika's Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/675816_200w.jpg,3,24541,https://cpt.tcgcsv.com/llq7,2026-04-22T00:27:19.797,1,,0.01,0.15,69.5,0.06,0.01,Normal,,004/217,Common,Grass,60,Basic,[G] Vine Slap (20),Rx2,1,,
675817,Erika's Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/675817_200w.jpg,3,24541,https://cpt.tcgcsv.com/mlq7,2026-02-03T19:44:37.88,1,,0.01,0.15,19.98,0.12,0.05,Normal,,005/217,Uncommon,Grass,90,Stage 1,[G] Melt (30),Rx2,2,"[GC] Leafy Cyclone (70)<br> During your next turn, this Pokemon can't use attacks.",
675818,Erika's Victreebel,Victreebel,https://tcgplayer-cdn.tcgplayer.com/product/675818_200w.jpg,3,24541,https://cpt.tcgcsv.com/nlq7,2026-03-11T15:23:10.077,1,,0.01,0.2,19.98,0.12,0.01,Holofoil,,006/217,Rare,Grass,150,Stage 2,[GC] Flower Garden Rondo (40x)<br> This attack does 40 damage for each of your Erika's Pokemon in play.,Rx2,3,[GGC] Solar Beam (130),
675819,Erika's Tangela - 007/217,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/675819_200w.jpg,3,24541,https://cpt.tcgcsv.com/plq7,2026-04-22T04:02:46.09,1,"<strong>Ability: Gathering of Blossoms</strong> Once during your turn, you may use this Ability. Search your deck for an Erika's Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.15,19.98,0.1,0.01,Normal,,007/217,Common,Grass,60,Basic,"[GC] Bind (50)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Rx2,2,,
675820,Chikorita,Chikorita,https://tcgplayer-cdn.tcgplayer.com/product/675820_200w.jpg,3,24541,https://cpt.tcgcsv.com/qlq7,2026-04-13T20:24:44.197,1,,0.01,0.19,19.98,0.16,0.05,Normal,,008/217,Common,Grass,70,Basic,"[C] Growl<br> During your opponent's next turn, attacks used by the Defending Pokemon do 20 less damage <em>(before applying Weakness and Resistance)</em>.",Rx2,1,[GG] Seed Bomb (30),
675821,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/675821_200w.jpg,3,24541,https://cpt.tcgcsv.com/rlq7,2026-02-03T19:44:38.11,1,,0.01,0.21,19.98,0.24,0.08,Normal,,009/217,Uncommon,Grass,100,Stage 1,[GG] Leaf Step (60),Rx2,2,,
675822,Mega Meganium ex - 010/217,Mega Meganium,https://tcgplayer-cdn.tcgplayer.com/product/675822_200w.jpg,3,24541,https://cpt.tcgcsv.com/slq7,2026-02-03T19:44:38.157,1,,2.67,4.25,4321.0,3.55,,Holofoil,,010/217,Double Rare,Grass,360,Stage 2,[CCC] Giant Bouquet (70+)<br> This attack does 50 more damage for each Grass Energy attached to this Pokemon.,Rx2,2,,
675823,Wurmple,Wurmple,https://tcgplayer-cdn.tcgplayer.com/product/675823_200w.jpg,3,24541,https://cpt.tcgcsv.com/tlq7,2026-04-23T02:11:52.247,1,,0.01,0.15,69.5,0.06,0.01,Normal,,011/217,Common,Grass,60,Basic,[G] Bug Bite (20),Rx2,1,,
675824,Silcoon,Silcoon,https://tcgplayer-cdn.tcgplayer.com/product/675824_200w.jpg,3,24541,https://cpt.tcgcsv.com/vlq7,2026-04-22T04:15:16.367,1,"<strong>Ability: Multiplying Cocoon</strong> Once during your turn, when you play this Pokemon from your hand to evolve 1 of your Pokemon, you may use this Ability. Search your deck for a Silcoon or a Cascoon and put it onto your Bench. Then, shuffle your deck.",0.01,0.15,19.98,0.06,0.03,Normal,,012/217,Common,Grass,90,Stage 1,[G] Tackle (30),Rx2,3,,
675825,Beautifly - 013/217,Beautifly,https://tcgplayer-cdn.tcgplayer.com/product/675825_200w.jpg,3,24541,https://cpt.tcgcsv.com/wlq7,2026-04-22T02:55:29.587,1,,0.01,0.15,69.5,0.08,0.01,Normal,,013/217,Uncommon,Grass,130,Stage 2,"[G] Stun Spore (40)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Rx2,1,"[G] Energy Straw (80x)<br> Your opponent reveals their hand, and this attack does 80 damage for each Energy card you find there.",
675826,Cascoon,Cascoon,https://tcgplayer-cdn.tcgplayer.com/product/675826_200w.jpg,3,24541,https://cpt.tcgcsv.com/xlq7,2026-04-22T03:59:22.423,1,,0.01,0.15,19.98,0.1,0.05,Normal,,014/217,Common,Grass,90,Stage 1,[G] Trading Places<br> Switch this Pokemon with 1 of your Benched Pokemon.,Rx2,3,,
675827,Dustox - 015/217,Dustox,https://tcgplayer-cdn.tcgplayer.com/product/675827_200w.jpg,3,24541,https://cpt.tcgcsv.com/zlq7,2026-04-22T04:01:57.81,1,"<strong>Ability: Boisterous Wind</strong> Once during your turn, you may use this Ability. Flip a coin. If heads, put an Energy attached to your opponent's Active Pokemon into their hand.",0.01,0.15,19.98,0.15,0.01,Normal,,015/217,Uncommon,Grass,140,Stage 2,[GG] Twilight Poison (100)<br> Your opponent's Active Pokemon is now Asleep and Poisoned.,Rx2,1,,
675828,Budew - 016/217,Budew,https://tcgplayer-cdn.tcgplayer.com/product/675828_200w.jpg,3,24541,https://cpt.tcgcsv.com/Blq7,2026-02-03T19:44:38.483,1,,0.01,0.15,19.98,0.05,0.05,Normal,,016/217,Common,Grass,30,Basic,"[0] Itchy Pollen (10)<br> During your opponent's next turn, they can't play any Item cards from their hand.",Rx2,,,
675829,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/675829_200w.jpg,3,24541,https://cpt.tcgcsv.com/Clq7,2026-02-03T19:44:38.543,1,,0.01,0.1,19.98,0.07,0.01,Normal,,017/217,Common,Grass,70,Basic,"[CC] Ambush (10+)<br> Flip a coin. If heads, this attack does 30 more damage.",Rx2,2,,
675830,Team Rocket's Tarountula,Tarountula,https://tcgplayer-cdn.tcgplayer.com/product/675830_200w.jpg,3,24541,https://cpt.tcgcsv.com/Dlq7,2026-02-03T19:44:38.607,1,,0.01,0.15,19.98,0.07,0.05,Normal,,018/217,Common,Grass,50,Basic,[G] Take Down (30)<br> This Pokemon also does 10 damage to itself.,Rx2,1,,
675831,Team Rocket's Spidops,Spidops,https://tcgplayer-cdn.tcgplayer.com/product/675831_200w.jpg,3,24541,https://cpt.tcgcsv.com/Flq7,2026-03-11T11:59:30.763,1,"<strong>Ability: Charging Up</strong> Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokemon.",0.01,0.15,19.98,0.1,0.01,Holofoil,,019/217,Rare,Grass,130,Stage 1,[GC] Rocket Rush (30x)<br> This attack does 30 damage for each of your Team Rocket's Pokemon in play.,Rx2,2,,
675832,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/675832_200w.jpg,3,24541,https://cpt.tcgcsv.com/Glq7,2026-04-22T04:51:31.28,1,,0.01,0.15,19.98,0.08,0.01,Normal,,020/217,Common,Fire,80,Basic,[RC] Fire Claws (30),Wx2,1,,
675833,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/675833_200w.jpg,3,24541,https://cpt.tcgcsv.com/Hlq7,2026-02-03T19:44:38.793,1,,0.01,0.15,19.98,0.12,0.01,Normal,,021/217,Uncommon,Fire,100,Stage 1,[RC] Heat Blast (50),Wx2,1,,
675834,Mega Charizard Y ex - 022/217,Mega Charizard Y,https://tcgplayer-cdn.tcgplayer.com/product/675834_200w.jpg,3,24541,https://cpt.tcgcsv.com/Jlq7,2026-02-03T19:44:38.84,1,,5.5,8.12,4321.0,7.61,,Holofoil,,022/217,Double Rare,Fire,360,Stage 2,"[RRC] Explosion Y<br> Discard 3 Energy from this Pokemon, and this attack does 280 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Wx2,1,,
675835,Ethan's Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/675835_200w.jpg,3,24541,https://cpt.tcgcsv.com/Klq7,2026-02-03T19:44:38.903,1,,0.01,0.12,19.98,0.08,0.01,Normal,,023/217,Common,Fire,80,Basic,[R] Steady Firebreathing (20),Wx2,2,,
