sale_date,title,price,platform,card,set_name,variant,grade,grading_company,keep,notes,grade_pop,total_pop
4/20/26,charizard_ex_sv151_special_illustration_rare_psa_10,1776.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,,27118.0,94898.0
4/20/26,charizard_ex_sv151_special_illustration_rare_beckett_9,435.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,Beckett,no,Beckett 9 regrade listing
4/19/26,charizard_ex_sv151_special_illustration_rare_psa_9,449.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,,46171.0,94898.0
4/18/26,charizard_ex_sv151_special_illustration_rare_psa_9,440.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/18/26,charizard_ex_sv151_special_illustration_rare_psa_9,449.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/17/26,charizard_ex_sv151_special_illustration_rare_psa_9,425.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/17/26,charizard_ex_sv151_special_illustration_rare_psa_9,450.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/16/26,charizard_ex_sv151_special_illustration_rare_psa_9,450.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/16/26,charizard_ex_sv151_special_illustration_rare_psa_9,435.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/16/26,charizard_ex_sv151_special_illustration_rare_psa_9,406.23,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/15/26,charizard_ex_sv151_special_illustration_rare_psa_9,450.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,405.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,447.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,430.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,399.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,450.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,377.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,385.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,405.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/14/26,charizard_ex_sv151_special_illustration_rare_psa_9,411.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/13/26,charizard_ex_sv151_special_illustration_rare_psa_9,439.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/13/26,charizard_ex_sv151_special_illustration_rare_psa_9,425.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/13/26,charizard_ex_sv151_special_illustration_rare_psa_9,415.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/13/26,charizard_ex_sv151_special_illustration_rare_psa_9,395.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/13/26,charizard_ex_sv151_special_illustration_rare_psa_9,400.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/12/26,charizard_ex_sv151_special_illustration_rare_ace_9,444.25,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,ACE,no,ACE 9 listing
4/12/26,charizard_ex_sv151_special_illustration_rare_psa_9,340.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/12/26,charizard_ex_sv151_special_illustration_rare_psa_9,440.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/12/26,charizard_ex_sv151_special_illustration_rare_ace_9,471.17,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,ACE,no,ACE 9 listing
4/11/26,charizard_ex_sv151_special_illustration_rare_psa_9,450.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/11/26,charizard_ex_sv151_special_illustration_rare_psa_9,415.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/8/26,charizard_ex_sv151_special_illustration_rare_cgc_8_5,340.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.5,CGC,no,CGC 8.5 listing
4/2/26,charizard_ex_sv151_special_illustration_rare_bgs_8_5,400.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.5,BGS,no,BGS 8.5 listing
3/19/26,charizard_ex_sv151_special_illustration_rare_bgs_8_5,499.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.5,BGS,no,BGS 8.5 listing
3/6/26,charizard_ex_sv151_special_illustration_rare_cgc_8_5,395.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.5,CGC,no,CGC 8.5 listing
4/19/26,charizard_ex_sv151_special_illustration_rare_psa_8,215.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,,16971.0,94898.0
4/18/26,charizard_ex_sv151_special_illustration_rare_psa_8,350.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/15/26,charizard_ex_sv151_special_illustration_rare_psa_8,335.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/11/26,charizard_ex_sv151_special_illustration_rare_psa_8,380.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/10/26,charizard_ex_sv151_special_illustration_rare_psa_8,369.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/9/26,charizard_ex_sv151_special_illustration_rare_psa_8,360.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/8/26,charizard_ex_sv151_special_illustration_rare_psa_8,360.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/2/26,charizard_ex_sv151_special_illustration_rare_psa_8,365.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/31/26,charizard_ex_sv151_special_illustration_rare_psa_8,380.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/29/26,charizard_ex_sv151_special_illustration_rare_psa_8,404.45,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,review,Title says PSA 8 NM-MT; verify exact grade from listing
3/27/26,charizard_ex_sv151_special_illustration_rare_psa_8,405.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/27/26,charizard_ex_sv151_special_illustration_rare_psa_8,404.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/25/26,charizard_ex_sv151_special_illustration_rare_psa_8,365.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/21/26,charizard_ex_sv151_special_illustration_rare_psa_8,370.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/21/26,charizard_ex_sv151_special_illustration_rare_psa_8,327.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/18/26,charizard_ex_sv151_special_illustration_rare_psa_8,409.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/16/26,charizard_ex_sv151_special_illustration_rare_psa_8,405.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/15/26,charizard_ex_sv151_special_illustration_rare_psa_8,420.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/15/26,charizard_ex_sv151_special_illustration_rare_psa_8,380.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/10/26,charizard_ex_sv151_special_illustration_rare_psa_8,269.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/10/26,charizard_ex_sv151_special_illustration_rare_psa_8,440.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,review,Title appears to say PSA 8.5; screenshot tab is Grade 8
3/10/26,charizard_ex_sv151_special_illustration_rare_psa_8,415.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/6/26,charizard_ex_sv151_special_illustration_rare_psa_8,345.87,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/3/26,charizard_ex_sv151_special_illustration_rare_psa_8,333.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/2/26,charizard_ex_sv151_special_illustration_rare_psa_8,334.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,review,Title appears to say PSA 8.5; screenshot tab is Grade 8
3/2/26,charizard_ex_sv151_special_illustration_rare_psa_8,360.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
1/26/26,charizard_ex_sv151_special_illustration_rare_cgc_7_5,213.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.5,CGC,no,CGC 7.5 listing
3/22/26,charizard_ex_sv151_special_illustration_rare_psa_7,260.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
3/2/26,charizard_ex_sv151_special_illustration_rare_psa_7,290.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
2/28/26,charizard_ex_sv151_special_illustration_rare_psa_7,225.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
2/8/26,charizard_ex_sv151_special_illustration_rare_psa_7,200.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
2/6/26,charizard_ex_sv151_special_illustration_rare_psa_7,225.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
1/23/26,charizard_ex_sv151_special_illustration_rare_psa_7,217.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
1/21/26,charizard_ex_sv151_special_illustration_rare_psa_7,215.61,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
1/17/26,charizard_ex_sv151_special_illustration_rare_psa_7,207.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
1/10/26,charizard_ex_sv151_special_illustration_rare_psa_7,202.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
12/30/25,charizard_ex_sv151_special_illustration_rare_psa_7,208.61,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
12/26/25,charizard_ex_sv151_special_illustration_rare_psa_7,180.88,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
11/7/25,charizard_ex_sv151_special_illustration_rare_psa_7,207.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
11/5/25,charizard_ex_sv151_special_illustration_rare_psa_7,170.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
10/16/25,charizard_ex_sv151_special_illustration_rare_psa_7,190.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
9/11/25,charizard_ex_sv151_special_illustration_rare_psa_7,240.39,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
8/18/25,charizard_ex_sv151_special_illustration_rare_psa_7,170.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
8/11/25,charizard_ex_sv151_special_illustration_rare_psa_7,165.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
8/4/25,charizard_ex_sv151_special_illustration_rare_psa_7,161.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
7/28/25,charizard_ex_sv151_special_illustration_rare_psa_7,190.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
7/24/25,charizard_ex_sv151_special_illustration_rare_psa_7,168.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
7/1/25,charizard_ex_sv151_special_illustration_rare_psa_7,168.01,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
6/30/25,charizard_ex_sv151_special_illustration_rare_psa_7,170.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
6/29/25,charizard_ex_sv151_special_illustration_rare_psa_7,152.51,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
6/8/25,charizard_ex_sv151_special_illustration_rare_psa_7,166.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
5/29/25,charizard_ex_sv151_special_illustration_rare_psa_7,166.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
5/28/25,charizard_ex_sv151_special_illustration_rare_psa_7,174.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
5/7/25,charizard_ex_sv151_special_illustration_rare_psa_7,180.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
5/6/25,charizard_ex_sv151_special_illustration_rare_psa_7,180.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
5/6/25,charizard_ex_sv151_special_illustration_rare_psa_7,193.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
12/4/25,charizard_ex_sv151_special_illustration_rare_tag_6_5,200.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.5,TAG,no,TAG 6.5 listing
11/30/25,charizard_ex_sv151_special_illustration_rare_tag_6_5,177.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.5,TAG,no,TAG 6.5 listing
3/3/26,charizard_ex_sv151_special_illustration_rare_psa_6,299.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
2/27/26,charizard_ex_sv151_special_illustration_rare_psa_6,222.49,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
2/19/26,charizard_ex_sv151_special_illustration_rare_psa_6,217.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
2/5/26,charizard_ex_sv151_special_illustration_rare_psa_6,193.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
1/28/26,charizard_ex_sv151_special_illustration_rare_psa_6,185.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
12/24/25,charizard_ex_sv151_special_illustration_rare_psa_6,169.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
12/19/25,charizard_ex_sv151_special_illustration_rare_ace_6,204.65,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,ACE,no,ACE 6 listing
11/22/25,charizard_ex_sv151_special_illustration_rare_psa_6,250.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
9/1/25,charizard_ex_sv151_special_illustration_rare_psa_6,200.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
7/4/25,charizard_ex_sv151_special_illustration_rare_psa_6,150.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
2/28/25,charizard_ex_sv151_special_illustration_rare_psa_6,225.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
8/25/24,charizard_ex_sv151_special_illustration_rare_psa_6,105.14,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
8/10/24,charizard_ex_sv151_special_illustration_rare_psa_6,89.99,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
12/21/23,charizard_ex_sv151_special_illustration_rare_psa_6,105.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
11/22/25,charizard_ex_sv151_special_illustration_rare_psa_5,232.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,5.0,PSA,yes,
1/9/24,charizard_ex_sv151_special_illustration_rare_psa_5,81.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,5.0,PSA,yes,
9/11/25,charizard_ex_sv151_special_illustration_rare_psa_4,240.5,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,4.0,PSA,yes,
3/2/25,charizard_ex_sv151_special_illustration_rare_psa_2,150.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,2.0,PSA,yes,
8/1/25,charizard_ex_sv151_special_illustration_rare_psa_1,200.0,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,1.0,PSA,yes,
4/20/25,charizard_ex_sv151_special_illustration_rare_psa_1,274.42,eBay,Charizard EX,Scarlet & Violet 151,special_illustration_rare,1.0,PSA,yes,
4/19/26,blastoise_ex_sv151_special_illustration_rare_psa_10,651.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/18/26,blastoise_ex_sv151_special_illustration_rare_psa_10,630.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/17/26,blastoise_ex_sv151_special_illustration_rare_psa_10,688.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/20/26,blastoise_ex_sv151_special_illustration_rare_psa_9,185.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/18/26,blastoise_ex_sv151_special_illustration_rare_psa_9,189.99,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/17/26,blastoise_ex_sv151_special_illustration_rare_psa_9,197.5,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,9.0,PSA,yes,
4/16/26,blastoise_ex_sv151_special_illustration_rare_psa_8,125.5,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
4/10/26,blastoise_ex_sv151_special_illustration_rare_psa_8,165.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,8.0,PSA,yes,
3/10/26,blastoise_ex_sv151_special_illustration_rare_psa_7,63.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
1/3/26,blastoise_ex_sv151_special_illustration_rare_psa_7,68.99,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,7.0,PSA,yes,
3/13/26,blastoise_ex_sv151_special_illustration_rare_psa_6,150.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,6.0,PSA,yes,
12/15/25,blastoise_ex_sv151_special_illustration_rare_psa_5,67.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,5.0,PSA,yes,
8/20/25,blastoise_ex_sv151_special_illustration_rare_psa_4,47.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,4.0,PSA,yes,
4/19/26,blastoise_ex_sv151_special_illustration_rare_psa_10,651.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/18/26,blastoise_ex_sv151_special_illustration_rare_psa_10,630.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/18/26,blastoise_ex_sv151_special_illustration_rare_psa_10,655.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/17/26,blastoise_ex_sv151_special_illustration_rare_psa_10,688.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/17/26,blastoise_ex_sv151_special_illustration_rare_psa_10,620.99,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/16/26,blastoise_ex_sv151_special_illustration_rare_psa_10,645.3,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/16/26,blastoise_ex_sv151_special_illustration_rare_psa_10,676.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/16/26,blastoise_ex_sv151_special_illustration_rare_psa_10,661.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/15/26,blastoise_ex_sv151_special_illustration_rare_psa_10,675.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/15/26,blastoise_ex_sv151_special_illustration_rare_psa_10,640.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/14/26,blastoise_ex_sv151_special_illustration_rare_psa_10,658.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/14/26,blastoise_ex_sv151_special_illustration_rare_psa_10,601.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/14/26,blastoise_ex_sv151_special_illustration_rare_psa_10,650.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/14/26,blastoise_ex_sv151_special_illustration_rare_psa_10,499.98,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/13/26,blastoise_ex_sv151_special_illustration_rare_psa_10,640.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
4/12/26,blastoise_ex_sv151_special_illustration_rare_psa_10,628.0,eBay,Blastoise EX,Scarlet & Violet 151,special_illustration_rare,10.0,PSA,yes,
